delta1,delta2,delta3,delta4
-0002,00000,00000,00001
-0001,00000,00001,00002
00000,00001,00000,00001
-0001,00002,00000,00000
-0001,00001,-0001,00000
00000,00002,00000,00004
00005,00002,00001,00003
00008,00005,00002,00007
00014,00005,00005,00010
00012,00008,00009,00016
00014,00011,00013,00018
00017,00014,00016,00018
00016,00016,00012,00021
00016,00016,00012,00019
00017,00015,00015,00023
00017,00015,00015,00024
00017,00015,00015,00024
00017,00015,00015,00028
00017,00015,00015,00025
00017,00015,00015,00025
00017,00016,00018,00026
00017,00016,00018,00025
00012,00011,00017,00022
00009,00009,00013,00021
00008,00007,00009,00014
00008,00007,00009,00018
00006,00009,00004,00014
00006,00009,00004,00011
00006,00009,00004,00011
00006,00009,00004,00011
00006,00009,00004,00010
00006,00009,00004,00010
00004,00005,00005,00010
00003,00005,00004,00008
00001,00003,00002,00005
00001,00001,00002,00004
00001,00004,00004,00004
00001,00000,00000,00003
-0001,00002,00001,00002
-0002,00001,00001,00001
-0001,00000,-0001,00001
00000,00002,00002,00002
00001,00003,00000,00002
-0001,00003,00000,00000
-0001,00001,00001,-0002
00000,00000,00002,00003
00000,00001,00001,00005
00001,00004,-0002,00001
00000,00002,00001,00002
00002,00000,-0001,00000
-0001,-0001,00000,00002
00001,00000,-0001,00000
00000,00001,00001,00003
-0001,00000,00001,00002
00000,00003,-0001,00000
