delta1,delta2,delta3,delta4
00002,00001,00001,00001
00004,00002,00002,00000
00004,00003,00002,-0002
00003,00004,00001,00000
00000,00002,00000,-0001
00002,00003,00001,00000
00002,00001,00002,00001
00003,00000,00003,-0002
00007,00001,00002,00002
00002,00004,00003,-0002
00002,00002,00002,00000
00003,00002,00002,00000
-0004,-0003,-0002,-0004
00009,00004,00001,00003
00028,00007,00003,00010
00032,00007,00003,00010
00032,00007,00003,00010
00033,00007,00003,00010
00030,00007,00003,00010
00030,00007,00003,00010
00025,00012,00017,00033
00025,00012,00017,00034
00025,00012,00017,00031
00025,00012,00017,00032
00025,00012,00017,00029
00025,00012,00017,00024
00021,00015,00021,00026
00021,00015,00021,00026
00021,00015,00019,00026
00026,00019,00018,00025
00029,00022,00019,00029
00029,00020,00019,00029
00025,00020,00021,00031
00025,00022,00023,00031
00025,00019,00024,00031
00025,00019,00023,00031
00025,00019,00022,00031
00025,00019,00022,00031
00016,00016,00023,00027
00014,00016,00019,00024
00014,00016,00019,00024
00010,00016,00019,00024
00011,00016,00019,00024
00018,00016,00019,00024
00008,00008,00010,00014
00010,00008,00012,00013
00009,00008,00008,00012
00008,00008,00008,00010
00002,00008,00007,00011
00008,00008,00007,00009
00005,00006,00007,00009
00005,00008,00006,00007
00006,00004,00004,00007
00003,00003,00002,00004
00004,00003,00003,00004
