delta1,delta2,delta3,delta4
-0003,00000,00000,00001
-0001,00001,00000,00000
00003,00002,00005,00002
00006,00005,00001,00006
00017,00008,00005,00010
00016,00014,00013,00019
00026,00025,00022,00029
-0001,00001,-0001,00002
00000,00002,00000,00000
-0002,00000,-0001,00000
-0001,00000,00000,00001
00000,00000,00001,00000
00005,00004,00003,00004
00009,00002,00000,00001
00025,00010,00004,00015
00034,00010,00004,00015
00036,00010,00004,00015
00041,00010,00004,00015
00043,00010,00004,00015
00043,00010,00004,00015
00044,00034,00036,00053
00044,00039,00043,00058
00044,00048,00046,00060
00044,00057,00047,00061
00044,00062,00049,00063
00044,00059,00056,00071
00147,00056,00064,00091
00038,00034,00096,00081
00018,00015,00035,00038
00018,00015,00035,00038
00018,00011,00035,00038
00018,00010,00035,00038
00018,00010,00035,00038
00018,00008,00035,00038
00007,00007,00008,00016
00006,00007,00008,00016
00005,00007,00005,00016
00006,00007,00007,00016
00005,00007,00003,00016
00005,00007,00004,00016
00001,00004,00004,00008
00001,00004,00004,00006
00001,00004,00004,00007
00001,00004,00004,00007
00001,00004,00004,00007
00001,00004,00004,00002
00004,-0002,00003,00006
00000,00001,00001,00005
00000,00000,00001,00003
00000,00002,00000,00003
-0005,-0002,00001,00004
-0001,00001,00001,00003
-0002,00001,00001,00002
-0001,00001,00000,00002
00000,00001,00000,00002
