delta1,delta2,delta3,delta4
-0001,00000,00001,00002
-0001,00001,00000,00002
-0001,00000,-0001,00002
-0001,00003,00000,00001
-0002,00001,00003,00004
00000,00000,-0001,00000
00001,00000,00000,00001
-0001,00000,00001,00002
-0002,-0001,00001,00003
00004,00004,-0001,00003
00008,00004,00000,00005
00017,00004,00003,00009
00022,00010,00009,00015
00021,00010,00009,00015
00028,00010,00009,00015
00026,00010,00009,00015
00026,00010,00009,00015
00026,00010,00009,00015
00026,00019,00025,00035
00026,00019,00025,00037
00026,00019,00026,00032
00026,00019,00028,00039
00026,00019,00028,00037
00026,00019,00027,00043
00032,00026,00026,00038
00032,00025,00026,00038
00032,00026,00026,00038
00032,00023,00026,00038
00032,00021,00026,00038
00032,00027,00026,00038
00031,00021,00027,00043
00022,00018,00027,00039
00016,00012,00021,00030
00016,00018,00021,00030
00011,00010,00014,00023
00008,00006,00012,00023
00008,00007,00012,00023
00007,00006,00009,00023
00002,00006,00008,00023
00006,00007,00007,00023
00004,00005,00007,00011
00004,00005,00007,00014
00004,00005,00007,00010
00004,00005,00007,00008
00004,00005,00007,00009
00004,00005,00007,00007
00004,00003,00003,00007
00000,00001,00003,00005
00001,00002,00002,00004
-0001,00000,00000,00004
00001,00002,00000,00003
00001,00002,00001,00002
00000,00000,00000,00004
-0001,00001,00001,00004
-0003,00002,-0001,-0003
