delta1,delta2,delta3,delta4
-0001,00003,-0001,00001
00004,-0006,-0004,-0004
00000,-0002,00000,00001
00001,-0001,00000,-0001
00002,00001,-0001,00003
00002,00002,00001,00001
00002,00002,00001,00003
00006,00006,00003,00007
00008,00004,00004,00010
00013,00005,00008,00012
00013,00010,00010,00013
00011,00014,00009,00017
00017,00017,00012,00019
00021,00017,00017,00022
00018,00017,00017,00024
00018,00017,00017,00026
00018,00017,00017,00027
00018,00017,00017,00031
00018,00017,00017,00031
00031,00023,00022,00033
00031,00024,00024,00033
00028,00026,00027,00033
00024,00029,00020,00033
00025,00024,00020,00033
00021,00023,00026,00033
00021,00023,00028,00033
00021,00023,00025,00033
00021,00023,00021,00033
00021,00023,00023,00033
00012,00013,00017,00021
00006,00018,00017,00021
00010,00018,00017,00021
00009,00018,00017,00021
00008,00018,00017,00021
00009,00018,00017,00021
00006,00010,00011,00012
00006,00006,00009,00012
00006,00010,00008,00011
00006,00006,00006,00013
00006,00006,00007,00012
00006,00004,00005,00009
00006,00005,00006,00010
00003,00003,00004,00008
00003,00003,00004,00006
00001,00002,00003,00006
00001,00003,00004,00005
00000,00003,00001,00003
00002,00003,00002,00004
-0001,00002,00001,00003
-0001,00002,00000,00003
-0003,-0001,00001,00001
-0001,00002,00000,00005
-0001,00001,00001,00001
-0002,00002,-0001,00000
-0002,00002,00000,00001
