delta1,delta2,delta3,delta4
00000,-0002,-0003,00000
-0004,-0001,00000,-0002
-0001,-0001,00000,00001
00000,00001,00001,00001
-0003,00002,00001,00002
-0002,00001,00000,00001
-0001,00000,00001,00001
00001,-0001,00000,00004
00005,00003,00001,00002
00013,00004,00003,00006
00020,00014,00008,00013
00018,00014,00008,00013
00019,00015,00015,00019
00019,00016,00016,00021
00019,00016,00016,00024
00019,00016,00016,00022
00019,00016,00016,00026
00019,00016,00016,00026
00019,00016,00016,00026
00026,00017,00020,00030
00021,00017,00022,00030
00018,00017,00022,00030
00018,00017,00019,00030
00009,00008,00012,00017
00007,00005,00006,00014
00007,00005,00006,00017
00005,00004,00001,00012
00005,00004,00001,00010
00005,00004,00001,00009
00005,00004,00001,00010
00005,00004,00001,00003
00005,00004,00001,00006
00003,00004,00003,00008
00004,00002,00001,00006
00004,00001,00002,00004
00002,00002,00002,00006
00001,00001,00001,00002
00003,00002,00002,00003
-0001,00000,00001,00003
00000,00001,00002,00005
00003,00001,00000,00003
00000,00002,00000,00002
-0001,00001,00001,00003
-0001,-0001,-0002,00003
00000,00000,00000,00002
00002,00002,00000,00003
00001,00001,00001,00002
00000,00000,00000,00001
00000,-0001,00000,00001
00003,00000,-0001,00001
00001,00001,00000,00002
00000,00002,00000,00003
00000,00000,00000,-0001
-0004,00000,00001,00000
-0001,00000,00000,00000
