delta1,delta2,delta3,delta4
00001,00000,00002,00000
-0002,00002,00000,-0002
00000,00000,00001,00000
00004,00008,00001,-0001
-0001,-0002,-0001,00000
00000,00000,00000,-0002
00001,00001,-0001,00000
00005,00002,00001,00002
00009,00003,00001,00002
00017,00005,00003,00008
00020,00007,00009,00016
00016,00007,00009,00016
00017,00011,00014,00019
00022,00018,00017,00020
00024,00018,00017,00023
00024,00018,00017,00023
00030,00018,00017,00027
00034,00018,00017,00026
00039,00018,00017,00032
00040,00022,00025,00032
00040,00019,00028,00032
00040,00019,00029,00032
00040,00019,00029,00032
00040,00019,00030,00032
00040,00019,00029,00032
00021,00017,00028,00040
00011,00010,00019,00026
00009,00010,00019,00026
00010,00010,00019,00026
00010,00010,00019,00026
00011,00010,00019,00026
00009,00010,00019,00026
00015,-0002,00010,00008
00015,-0002,00007,00015
00015,-0002,00007,00012
00015,-0002,00004,00010
00015,-0002,00006,00010
00015,-0002,00003,00009
00005,00004,00003,00008
00004,00004,00004,00007
00004,00002,00002,00004
00002,00004,00003,00002
00003,00002,00001,00002
00001,00002,-0001,00000
00002,00002,00000,00000
00002,00002,00001,-0001
00012,00000,00002,00000
00000,00000,-0001,00002
00002,00000,00000,00000
00000,00001,-0001,00000
-0001,-0001,00001,00000
00002,00000,00001,00001
00002,00000,-0001,-0001
-0002,-0002,-0001,00000
00000,00002,00000,00000
