delta1,delta2,delta3,delta4
00002,00002,00001,00002
00004,00003,00001,00000
00002,00001,00002,00001
-0001,-0001,00001,-0001
00003,00003,00001,00000
00003,00004,00000,-0002
00006,00003,00000,-0001
00003,00002,00001,-0001
00004,00002,00000,-0002
00005,00003,00001,00001
00007,00001,00002,00001
00008,00007,00005,00003
00013,00006,00004,00007
00014,00009,00008,00011
00026,00008,00008,00010
00015,00008,00008,00010
00014,00014,00011,00014
00019,00015,00012,00014
00019,00013,00013,00017
00017,00015,00015,00019
00011,00012,00012,00015
00012,00008,00011,00014
00010,00008,00009,00012
00008,00007,00008,00011
00008,00007,00007,00010
00006,00005,00009,00007
00006,00005,00005,00008
00006,00005,00004,00007
00004,00004,00003,00005
00004,00004,00003,00005
00004,00006,00003,00003
00004,00003,00001,00003
00005,00004,00002,00003
00002,00004,00002,00002
00004,00004,00001,00002
00004,00004,00001,00003
00003,00002,00000,00000
00002,00002,00001,00002
00004,00003,00001,00001
00000,00003,00001,00001
00002,00001,00001,-0001
00002,00002,00001,00000
00003,00002,00002,00001
00005,00002,00002,00001
00001,00000,00001,00000
00002,00001,00003,00000
00000,00001,00002,00000
00002,00002,00000,00000
00003,00000,00002,00001
00002,00001,00001,00000
00002,00002,00002,00001
00001,00000,00002,-0001
00002,00001,00002,-0001
00003,00001,00002,-0001
00003,00002,00001,00000
