delta1,delta2,delta3,delta4
00004,00001,00000,00002
00004,00003,-0001,00001
00002,00001,00002,00003
00001,00007,00000,00001
00004,00006,00000,00004
00006,00005,00002,00004
00007,00005,00003,00007
00007,00006,00004,00006
00011,00010,00007,00010
00009,00010,00005,00012
00013,00009,00008,00012
00016,00011,00008,00018
00015,00013,00009,00018
00015,00016,00012,00021
00015,00016,00012,00023
00015,00016,00012,00022
00015,00016,00012,00030
00015,00016,00012,00026
00015,00016,00012,00022
00011,00011,00017,00021
00011,00013,00016,00019
00009,00011,00020,00023
00009,00011,00017,00023
00010,00011,00015,00019
00007,00010,00013,00017
00006,00011,00012,00018
00005,00012,00013,00018
00004,00009,00013,00019
00008,00009,00010,00015
00008,00009,00010,00016
00006,00008,00008,00013
00006,00008,00008,00014
00006,00008,00008,00013
00006,00008,00008,00012
00006,00008,00008,00012
00006,00008,00008,00010
00006,00005,00008,00011
00005,00005,00005,00013
00007,00006,00005,00009
00003,00003,00005,00006
00007,00001,00003,00004
00003,00004,00003,00006
00001,00003,00002,00006
00002,00001,00000,00003
00001,00001,00000,00003
00001,-0001,-0001,00003
00002,00002,-0001,00000
-0002,00001,00002,00001
00001,00000,00000,00002
00001,00004,-0002,00002
00001,00002,00000,00002
00002,00003,00000,00001
00000,00000,00001,00002
00000,00000,00000,00002
00000,00000,00000,00001
