delta1,delta2,delta3,delta4
-0001,00001,00001,00004
00000,00001,-0001,00001
-0003,00000,-0002,00000
00000,00001,00001,00002
00000,00002,00000,00003
-0001,00000,-0001,00001
00001,00001,00000,00004
00009,00004,00000,00005
00015,00010,00003,00007
00015,00015,00008,00013
00019,00015,00014,00020
00019,00015,00014,00020
00019,00011,00018,00020
00019,00011,00018,00022
00019,00011,00018,00023
00019,00011,00018,00022
00019,00011,00018,00026
00019,00011,00018,00026
00030,00021,00019,00031
00034,00021,00019,00031
00029,00022,00019,00031
00024,00022,00019,00031
00019,00015,00019,00031
00012,00013,00020,00025
00012,00013,00018,00025
00009,00010,00013,00018
00001,00007,00010,00014
00001,00007,00010,00016
00003,00005,00006,00012
00003,00005,00006,00009
00003,00005,00006,00012
00003,00005,00006,00005
00003,00005,00006,00009
00003,00005,00006,00005
00001,00003,00004,00006
00001,00001,00003,00006
00003,00001,00002,00004
00000,00002,00001,00004
-0001,00003,00000,00002
00001,00001,00001,00004
00001,00003,-0001,00005
00002,00001,00001,00005
-0001,00003,00000,00004
-0001,00001,00001,00003
-0001,00002,-0001,00001
00001,-0001,00001,00002
00000,00001,-0001,00003
-0001,00001,00001,00002
00000,00002,00000,00002
00000,00001,00000,00002
00000,00001,00001,00001
00001,00001,-0001,00002
00001,00002,-0001,00003
-0002,00003,00000,00000
-0002,00001,-0001,00003
