delta1,delta2,delta3,delta4
00002,00001,00000,-0001
00003,00002,00002,00001
-0001,00001,00001,00001
00002,00006,00007,00000
00005,00001,00003,00002
00005,00003,00002,00002
00006,00004,00003,00004
00006,00005,00003,00005
00008,00008,00007,00003
00013,00010,00009,00012
00016,00011,00009,00014
00015,00013,00017,00012
00020,00017,-0004,00018
00020,00017,-0004,00018
00022,00020,00018,00025
00022,00025,00018,00027
00026,00020,00018,00028
00026,00020,00018,00031
00029,00025,00018,00034
00025,00027,00018,00037
00025,00027,00018,00037
00025,00022,00018,00037
00025,00022,00018,00037
00023,00024,00028,00031
00023,00024,00025,00031
00023,00024,00027,00031
00023,00024,00026,00031
00023,00024,00024,00031
00023,00024,00021,00031
00015,00015,00020,00022
00012,00016,00020,00022
00015,00016,00020,00022
00011,00016,00020,00022
00008,00016,00020,00022
00009,00016,00020,00022
00007,00010,00011,00017
00007,00009,00010,00017
00007,00009,00008,00017
00007,00015,00003,00017
00007,00005,00007,00017
00007,00007,00006,00017
00007,00008,00006,00033
00008,00005,00006,00006
00008,00005,00006,00007
00008,00005,00006,00007
00008,00005,00006,00008
00008,00005,00006,00005
00008,00005,00006,00005
00004,00003,00003,00006
00007,00005,00002,00003
00005,00003,00003,00004
00004,00002,00003,00003
00003,00001,00002,00002
00003,00002,00001,00003
00004,00004,00001,00002
