delta1,delta2,delta3,delta4
-0002,-0001,00001,00001
00000,-0001,00001,00003
00000,-0001,00000,00001
00002,-0001,00001,00002
00003,00000,00000,00001
-0002,-0002,00002,00004
-0001,-0001,00001,00002
-0001,00000,-0001,00002
00001,-0001,00000,00002
00001,00003,00000,00001
00000,00004,00000,00001
00001,00002,00000,00004
00005,00002,00001,00003
00019,00006,00002,00005
00026,00017,00007,00013
00024,00017,00007,00013
00022,00017,00007,00013
00022,00017,00007,00013
00020,00017,00007,00013
00020,00017,00017,00022
00019,00017,00017,00024
00019,00017,00017,00025
00019,00017,00017,00022
00019,00017,00017,00014
00023,00017,00017,00024
00017,00017,00017,00024
00017,00017,00017,00022
00017,00017,00017,00022
00017,00017,00017,00020
00007,00005,00010,00015
00003,00004,00006,00010
00002,00003,00003,00006
00000,00004,00003,00007
00001,00003,00001,00004
00001,00001,00002,00004
00000,00000,00000,00002
-0001,-0001,00000,00002
-0001,-0002,-0001,00001
-0005,00000,00001,00001
00000,-0001,00000,00001
-0001,-0001,-0002,00002
00000,00001,00000,00002
00001,00000,00000,-0001
00001,00001,00001,00001
00000,00000,00001,00002
-0001,00001,00000,00002
00000,-0002,-0001,00000
-0001,-0001,00000,00002
00004,00003,-0004,00007
-0001,-0001,00001,00002
00000,-0002,00003,00004
00002,00000,-0003,00001
-0001,00000,00000,00003
-0001,00000,-0001,00001
00001,00000,-0001,00002
