delta1,delta2,delta3,delta4
00000,00001,00001,00002
-0002,00000,00000,00000
00000,00001,00000,00002
-0001,00005,-0001,00003
00002,00001,00001,00002
00001,00003,-0001,00001
00000,00000,00000,00002
00001,00000,00000,00003
00001,00003,00000,00002
00001,00002,00000,00003
00010,00008,00001,00004
00006,00004,00001,00002
00013,00006,00001,00006
00017,00011,00004,00012
00024,00016,00009,00021
00021,00016,00009,00023
00020,00016,00009,00024
00020,00016,00009,00029
00021,00016,00009,00031
00018,00016,00009,00034
00018,00019,00024,00034
00018,00019,00025,00034
00018,00019,00026,00034
00018,00019,00026,00034
00018,00019,00027,00034
00018,00019,00027,00034
00025,00025,00029,00040
00022,00025,00029,00040
00025,00027,00029,00040
00017,00024,00029,00040
00017,00025,00029,00040
00017,00023,00029,00040
00014,00022,00034,00029
00013,00017,00026,00029
00009,00014,00021,00023
00009,00011,00021,00023
00009,00011,00021,00023
00009,00013,00021,00023
00009,00006,00021,00023
00009,00010,00021,00023
00014,00012,00013,00012
00014,00012,00011,00016
00014,00012,00010,00016
00014,00012,00008,00016
00014,00012,00008,00016
00014,00012,00008,00016
00004,00005,00006,00011
00004,00005,00006,00009
00004,00005,00006,00010
00004,00005,00006,00008
00004,00005,00006,00010
00004,00005,00006,00005
00003,00004,00005,00008
00002,00003,00002,00006
00003,00002,00003,00005
