delta1,delta2,delta3,delta4
00001,00002,00001,-0001
00005,00001,00002,00001
00009,00006,00003,-0001
00002,00003,00001,00001
00003,00002,00002,00000
00005,00003,00002,00001
00005,00004,00002,00002
00010,00006,00001,00001
00011,00006,00004,00000
00010,00006,00004,00006
00012,00008,00007,00010
00014,00013,00009,00013
00015,00012,00012,00015
00019,00016,00012,00019
00022,00019,00017,00023
00022,00019,00017,00025
00022,00019,00017,00024
00021,00019,00017,00028
00022,00019,00017,00027
00021,00019,00017,00026
00018,00020,00023,00029
00018,00017,00024,00029
00018,00017,00024,00029
00018,00017,00023,00029
00018,00017,00023,00029
00018,00017,00021,00029
00015,00012,00018,00022
00015,00012,00018,00022
00017,00012,00018,00022
00013,00008,00012,00022
00011,00008,00012,00022
00011,00008,00011,00022
00011,00008,00010,00022
00011,00008,00011,00022
00012,00008,00009,00022
00010,00009,00006,00012
00010,00009,00006,00012
00010,00009,00006,00011
00010,00009,00006,00008
00010,00009,00006,00013
00010,00009,00006,00009
00006,00006,00002,00010
00005,00004,00004,00008
00006,00005,00003,00005
00003,00003,00001,00005
00006,00005,00002,00004
00004,00003,00002,00002
00003,00004,00001,00002
00004,00003,00001,00000
00003,00002,00000,00001
00002,00003,00001,00002
00000,00002,00000,-0002
00000,00003,00002,00001
00006,00002,00000,00001
00003,00001,00001,00002
