delta1,delta2,delta3,delta4
-0002,00001,00001,00000
00001,00001,00000,00000
-0003,-0001,00001,-0001
00000,00000,00001,-0001
00000,00001,-0001,-0001
00001,00001,00000,00000
-0002,00002,00000,-0001
00000,-0003,00000,00001
00000,00000,00000,00000
00007,00001,00000,00004
00010,00004,00002,00003
00013,00008,00005,00010
00019,00011,00006,00019
00016,00013,00017,00019
00023,00018,00021,00025
00023,00018,00022,00026
00023,00018,00022,00026
00025,00018,00024,00028
00026,00018,00023,00030
00027,00018,00023,00032
00027,00018,00025,00032
00021,00017,00019,00025
00017,00011,00019,00022
00010,00007,00013,00016
00009,00007,00010,00016
00007,00007,00008,00016
00008,00007,00009,00016
00007,00007,00007,00016
00008,00007,00006,00016
00009,00003,00009,00012
00009,00003,00009,00009
00009,00003,00009,00007
00009,00003,00009,00006
00009,00003,00009,00006
00009,00003,00009,00006
00002,00004,00002,00003
00005,00003,00002,00004
00003,00003,00000,00001
00002,00004,00000,00001
00002,00001,00000,00002
00001,00001,00002,00002
00001,00001,00000,00000
00002,00002,00000,00000
00000,-0002,00000,-0001
00004,00000,00000,-0001
-0001,00000,00000,-0001
00000,00001,00001,-0001
00002,00001,00000,-0001
-0003,00002,00000,00000
00003,00002,00000,-0001
00000,-0001,-0001,-0002
-0001,00000,00002,-0001
00002,-0002,-0002,-0001
00000,00001,00000,-0002
00005,00005,00001,00000
