delta1,delta2,delta3,delta4
00000,00001,00001,00001
00000,00001,00001,00001
00000,00001,00000,00000
-0001,00001,00000,00000
00000,00000,00000,00002
-0002,00002,00001,00002
00000,00002,00001,00003
00002,-0001,-0001,00004
-0002,00002,00000,00001
00001,00001,00000,00002
00002,00002,00002,00003
00009,00003,00001,00005
00020,00008,00003,00012
00022,00008,00003,00012
00025,00008,00003,00012
00025,00008,00003,00012
00027,00008,00003,00012
00024,00008,00003,00012
00025,00020,00020,00025
00025,00019,00024,00025
00025,00019,00025,00025
00025,00019,00025,00025
00025,00019,00025,00025
00025,00019,00023,00024
00014,00019,00021,00024
00018,00019,00021,00024
00022,00021,00019,00024
00022,00022,00019,00024
00022,00020,00019,00024
00025,00020,00016,00031
00025,00026,00016,00031
00025,00018,00016,00031
00021,00017,00019,00028
00014,00016,00017,00024
00010,00016,00017,00024
00007,00016,00017,00024
00008,00016,00017,00024
00009,00016,00017,00024
00008,00016,00017,00024
00007,00010,00008,00013
00007,00010,00010,00014
00007,00010,00008,00012
00007,00010,00006,00011
00007,00010,00006,00010
00007,00010,00004,00011
00004,00004,00004,00007
00000,00003,00004,00008
00002,00002,00003,00005
00001,00003,00002,00005
00000,00002,00001,00004
00002,00003,00003,00003
-0001,00003,00000,00002
00001,-0001,00003,00000
00000,00003,00001,00001
00000,00003,00000,00001
