delta1,delta2,delta3,delta4
00001,-0001,00001,00000
-0001,00001,00000,00001
00000,-0001,-0001,00001
00001,00000,00001,00001
00001,00001,-0001,00002
-0001,00001,00001,00003
00001,-0001,00003,00001
-0001,-0002,00001,00002
00001,00002,00001,00001
00004,00004,00002,00003
00008,00010,00004,00003
00012,00012,00009,00010
00015,00018,00013,00016
00016,00013,00016,00022
00016,00013,00016,00024
00016,00013,00016,00026
00016,00013,00016,00027
00016,00013,00016,00027
00016,00013,00016,00027
00014,00007,00009,00026
00012,00004,00006,00019
00007,00001,00005,00012
00007,00001,00005,00011
00007,00001,00005,00009
00007,00001,00005,00009
00007,00001,00005,00007
00007,00001,00005,00007
00003,00001,00002,00008
00002,00002,00002,00006
00002,00000,00000,00002
00002,00001,00001,00002
00001,00001,00002,00003
00002,00000,00003,00004
00002,-0001,00003,00001
00003,00002,00001,00003
00001,-0001,00003,00002
00004,00000,00002,00004
00001,00000,00003,00004
00003,-0001,00001,00004
00002,00003,00001,00002
00003,-0001,00002,00002
00002,00002,00001,00003
00000,-0002,00001,00001
00000,00000,-0001,00001
00002,00001,00001,00001
00002,-0002,00001,00001
00000,-0001,00000,00002
00001,00000,00000,00000
00000,-0002,00001,00000
00001,00000,00001,00003
00000,00000,00000,00001
00001,-0001,00000,00000
-0001,-0001,00000,00001
00000,00000,00000,00000
00000,-0001,00000,00001
