delta1,delta2,delta3,delta4
00001,-0001,-0001,00002
00000,-0001,00000,00002
00000,00000,00002,00001
00000,00000,00002,00000
00001,00004,00002,00003
00002,00000,00000,-0001
-0001,00001,00001,00002
00002,00002,00002,00001
00002,00002,00002,00002
00002,00001,00000,00001
00002,00003,00001,00002
00001,00005,00003,00002
00003,00011,00004,00003
00011,00019,00006,00004
00031,00030,00014,00010
00044,00033,00014,00010
00061,00027,00014,00010
00076,00028,00014,00010
00084,00025,00014,00010
00091,00022,00014,00010
00082,00019,00018,00054
00082,00019,00018,00066
00082,00019,00018,00071
00082,00019,00018,00064
00082,00019,00018,00056
00082,00019,00018,00042
00013,00008,00004,00028
00012,00005,00004,00028
00010,00001,00004,00028
00008,00003,00004,00028
00006,00002,00004,00028
00007,00003,00004,00028
00004,00002,00003,00005
00004,00002,00003,00006
00004,00002,00003,00005
00004,00002,00003,00004
00004,00002,00003,00003
00004,00002,00003,00004
00003,00000,00001,00005
00004,00000,00001,00001
00001,00003,00002,00001
00001,00002,-0001,00002
00002,00000,00001,00002
00002,00000,00002,00001
00001,00001,00002,00002
00002,00001,00000,00002
00001,00002,00001,00001
00000,00001,00000,-0001
00001,00001,00002,00002
00001,00001,00001,00001
00001,-0003,00002,00002
00004,00002,00000,00001
00001,00000,00001,00002
00002,00001,00001,00001
00002,00002,00003,00002
