delta1,delta2,delta3,delta4
00008,00010,00007,00007
00012,00012,00006,00006
00013,00015,00008,00007
00013,00014,00010,00011
00014,00013,00012,00011
00016,00015,00013,00015
00015,00011,00013,00016
00016,00017,00015,00019
00014,00015,00017,00020
00014,00015,00017,00019
00016,00016,00016,00020
00016,00016,00016,00016
00017,00017,00017,00021
00017,00017,00017,00022
00017,00017,00017,00023
00017,00017,00017,00023
00017,00017,00017,00024
00017,00017,00017,00022
00017,00014,00016,00024
00016,00010,00016,00029
00015,00012,00015,00024
00016,00007,00014,00026
00014,00009,00010,00021
00013,00006,00007,00021
00013,00006,00007,00018
00011,00005,00005,00015
00011,00005,00005,00014
00011,00005,00005,00014
00011,00005,00005,00013
00011,00005,00005,00012
00011,00005,00005,00012
00006,00002,00003,00010
00005,00002,00003,00009
00005,00001,00004,00008
00003,00001,00001,00006
00002,00002,00003,00005
00000,00001,00002,00004
-0002,-0001,00000,00005
00001,00002,00001,00004
00001,00000,00001,00002
00001,00002,-0001,00001
00001,00000,00001,00004
00000,00000,00001,00002
-0002,00002,-0001,00001
00001,00000,00001,00001
00001,00000,00000,00000
00001,-0001,-0001,-0001
00002,00001,-0001,00001
00000,00002,00001,00001
00001,00001,00001,00002
00001,00001,00001,00003
00001,00006,00001,00005
00004,-0002,-0001,00002
-0001,00001,00000,00000
00002,00001,00001,00002
