delta1,delta2,delta3,delta4
00001,00001,00001,00002
00000,00001,-0001,00001
00001,00000,00000,-0001
00000,00001,-0001,00000
00002,-0001,00001,00000
00000,00001,00002,00000
00002,00002,00000,-0001
00000,00001,00000,-0001
00001,00000,00000,00000
00000,00001,-0001,-0001
00001,00003,00000,-0001
00002,00003,00002,00001
00003,00003,00001,00001
00012,00011,00001,00003
00036,00004,00000,00005
00032,00004,00000,00005
00021,00004,00000,00005
00015,00004,00000,00005
00006,00000,00000,00003
00003,00001,-0001,00001
00002,00001,00002,00002
00002,00001,00000,00002
00002,00001,00000,00002
00004,00001,00001,00002
00003,00001,00000,00001
00001,00000,00000,00000
00003,00002,00000,00001
00001,00002,-0001,00001
00001,00002,00000,00000
00003,-0003,00001,-0001
00002,-0001,-0002,00000
00004,00003,00000,00001
00003,00001,00001,00001
-0001,00001,00005,-0004
00001,00001,00000,00001
00002,00001,00001,00002
00002,00003,00000,00001
00001,00000,-0001,00001
00000,00000,-0001,-0001
00002,00001,00000,00000
-0001,00001,-0001,-0001
00001,00000,-0002,00000
00001,00000,00000,-0001
00000,-0001,00001,00001
-0001,00000,-0001,00000
-0001,00001,00000,-0002
00001,00001,-0001,-0001
00001,-0003,-0001,-0001
00000,00001,-0001,-0001
00000,00000,00000,00000
00002,00001,00000,-0001
00001,00002,-0002,00000
00000,00000,-0001,-0001
00000,-0001,-0001,00000
00001,00003,-0004,-0002
