delta1,delta2,delta3,delta4
-0001,-0001,00000,00001
00001,00001,00000,00000
00001,-0001,00000,00002
00002,00001,00000,00002
00002,00003,00000,00002
00000,00002,00000,00001
00002,00003,00001,00001
00002,00005,00001,00001
00003,00007,00000,00003
00003,00009,00004,00004
00007,00011,00003,00003
00010,00014,00003,00003
00010,00016,00005,00005
00017,00019,00004,00004
00022,00026,00007,00008
00022,00027,00007,00008
00025,00031,00007,00008
00029,00029,00007,00008
00031,00035,00007,00008
00031,00036,00007,00008
00034,00036,00018,00017
00033,00032,00025,00027
00033,00032,00031,00033
00033,00032,00020,00044
00033,00032,00020,00035
00033,00032,00022,00031
00033,00032,00014,00029
00013,00009,00011,00021
00013,00005,00011,00021
00009,00007,00011,00021
00006,00003,00011,00021
00004,00002,00011,00021
00003,00003,00011,00021
00003,00002,00004,00006
00003,00002,00004,00005
00003,00002,00004,00004
00003,00002,00004,00007
00003,00002,00004,00002
00003,00002,00004,00002
00002,00000,00000,00003
-0002,00001,00001,00003
00000,00000,-0002,00001
00000,-0001,-0001,00002
-0002,-0004,-0001,00001
-0001,-0001,00000,00002
00000,-0002,-0002,00000
00001,00000,00000,00000
00000,00001,-0003,00001
00000,00000,-0001,00001
-0001,00001,-0002,00000
-0001,-0002,-0001,00001
00000,-0001,00000,00000
00000,00002,00002,00003
-0002,00000,-0001,00000
-0002,-0002,-0001,00001
