delta1,delta2,delta3,delta4
00003,00003,00000,00001
00003,00003,00002,00003
00003,00005,00002,00002
00005,00007,00001,00004
00004,00006,00002,00002
00007,00007,00003,00005
00003,00007,00003,00003
00005,00007,00001,00003
00007,00006,00005,00006
00009,00011,00002,00003
00010,00011,00004,00004
00016,00018,00005,00005
00022,00021,00009,00011
00019,00022,00009,00011
00019,00025,00009,00011
00019,00026,00009,00011
00019,00026,00009,00011
00019,00025,00009,00011
00023,00023,00023,00027
00023,00023,00025,00029
00023,00023,00022,00030
00019,00023,00019,00028
00019,00023,00019,00027
00019,00023,00019,00024
00013,00008,00010,00021
00013,00005,00010,00021
00013,00004,00010,00021
00013,00002,00010,00021
00013,00001,00010,00021
00013,00000,00010,00021
00002,00004,00002,00007
00002,00004,00002,00004
00002,00004,00002,00004
00002,00004,00002,00005
00002,00004,00002,00004
00002,00004,00002,00003
00000,00000,00001,00001
00000,00000,00000,00002
00000,-0001,00002,00000
00000,00001,00000,00003
00002,00004,00001,00003
-0001,00000,00000,00000
00000,00002,-0001,00001
-0001,-0001,00002,00002
00000,00001,-0001,00000
00000,-0001,00000,00001
00000,00000,-0001,00001
-0002,-0002,-0002,00000
-0003,00000,00000,00001
-0002,00000,00000,00000
00000,00000,-0001,00001
-0002,00000,00000,00002
00005,-0009,-0006,00003
-0001,-0002,00001,00001
-0002,00000,-0001,00002
