delta1,delta2,delta3,delta4
00001,-0001,00000,00001
00000,00000,00001,00001
-0002,-0001,00002,00001
00000,00003,00000,-0001
00002,-0001,-0001,00000
-0004,-0004,-0001,00001
00001,-0001,00000,00002
00004,00001,-0001,00001
00002,00003,00000,00003
00005,00007,00001,00002
00005,00006,00002,00004
00013,00014,00005,00006
00020,00020,00008,00012
00021,00019,00008,00012
00024,00019,00008,00012
00024,00019,00008,00012
00025,00019,00008,00012
00026,00019,00008,00012
00027,00021,00019,00023
00027,00018,00019,00030
00027,00018,00019,00030
00027,00018,00019,00036
00027,00018,00019,00039
00027,00018,00019,00042
00026,00013,00019,00043
00021,00009,00009,00037
00011,00003,00005,00021
00010,00003,00005,00021
00007,00003,00005,00021
00004,00003,00005,00021
00004,00003,00005,00021
00003,00003,00005,00021
00002,00001,-0002,00003
00002,00001,-0002,00005
00002,00001,-0002,00005
00002,00001,-0002,00001
00002,00001,-0002,00003
00002,00001,-0002,00002
-0001,-0002,00001,00001
00002,00000,00001,00003
00001,00000,-0001,00002
00001,-0001,00000,00001
-0002,-0002,-0001,00000
-0001,00000,00000,00002
-0001,-0001,00000,00001
00000,-0002,00000,00002
-0001,-0001,-0001,00001
00000,-0001,00000,00001
-0001,00001,-0001,00000
00002,00002,-0002,00002
-0001,-0001,00001,00002
-0001,-0001,-0002,00000
00001,00000,-0001,-0001
-0002,00001,-0003,00001
00000,00001,00002,00003
