delta1,delta2,delta3,delta4
00000,-0001,00000,-0002
00001,-0001,-0001,00000
-0001,-0001,00001,00001
00000,-0005,-0004,00001
00001,-0001,00000,00000
-0001,-0001,-0001,00000
-0001,-0001,00001,00000
00000,-0002,00000,00001
00003,00002,00003,00003
00000,-0002,00001,00001
00000,00001,-0001,00001
00002,00001,00001,00001
00002,00004,00002,00003
00013,00013,00009,00010
00026,00020,00022,00031
00028,00016,00025,00045
00028,00016,00025,00048
00027,00016,00022,00053
00023,00016,00017,00057
00021,00016,00017,00056
00017,00005,00009,00043
00011,00003,00005,00018
00012,00003,00005,00018
00009,00003,00005,00018
00007,00003,00005,00018
00008,00003,00005,00018
00008,00003,00005,00018
00006,00002,00001,00006
00006,00002,00001,00005
00006,00002,00001,00007
00006,00002,00001,00006
00006,00002,00001,00007
00006,00002,00001,00006
00002,-0001,00003,00006
00001,-0001,00000,00002
00001,00000,00001,00004
00001,00001,00000,00004
00003,00001,00001,00005
00000,00001,00002,00002
00000,00000,00001,00003
00002,00002,00002,00003
00005,00001,00001,00003
00004,-0001,00003,-0001
-0001,-0001,00000,00001
-0001,-0001,00001,00001
-0002,00000,-0001,00000
00001,00000,00000,00001
-0002,-0001,00000,00001
00001,00000,00001,00001
00001,-0003,00000,-0001
00000,00000,-0002,00000
00001,00000,00000,00001
-0001,-0002,-0001,00002
-0003,-0002,00001,00001
00000,-0001,00000,-0001
