delta1,delta2,delta3,delta4
00001,00000,00000,00001
00001,00001,00001,00002
00002,00000,00001,00000
00001,00001,00000,00000
00001,-0001,00002,00001
00000,00000,00002,00002
00001,00000,00001,00002
00001,-0001,00001,-0001
00001,00000,00000,00002
00002,00003,00000,00001
00001,00002,00000,00002
00001,00001,00001,00000
00002,00003,00004,00004
00009,00007,00002,00003
00023,00019,00006,00010
00029,00019,00006,00010
00033,00019,00006,00010
00040,00019,00006,00010
00045,00019,00006,00010
00042,00019,00006,00010
00033,00019,00026,00080
00033,00019,00018,00085
00033,00019,00018,00074
00033,00019,00018,00057
00033,00019,00018,00033
00033,00019,00018,00021
00009,00005,00003,00014
00005,00005,00003,00014
00007,00005,00003,00009
00005,00005,00003,00008
00002,00005,00003,00006
00002,00005,00003,00005
00002,00002,-0001,00004
00002,00001,00002,00003
00002,00002,-0002,00003
00000,00001,00000,00003
00000,00003,00002,00001
00001,-0001,00001,00003
00002,00002,00001,00000
00001,00000,00002,00002
00002,00001,00001,00000
00001,00001,00001,00004
00003,00000,00001,00002
00000,-0001,00000,00001
-0001,00001,00000,00001
00002,00000,-0001,00001
00002,00002,00000,00001
00002,00000,00001,00000
00002,00000,00000,00001
00000,00000,00001,00002
00002,00000,00001,00003
00001,00001,00001,00003
00002,00000,00002,00004
00001,00000,00002,00002
00003,00002,00001,00003
