delta1,delta2,delta3,delta4
00002,00000,00001,-0002
00000,-0001,00001,00001
00000,00002,00002,00001
00003,00003,00000,00001
00001,-0002,-0001,-0002
00000,00000,00001,00001
-0002,00000,00001,00000
-0001,00000,00002,-0001
00000,00001,00003,00000
00000,-0001,00000,00000
00001,00002,00001,00000
00002,-0001,00000,00000
00003,00005,00001,00000
00012,00007,00006,00005
00024,00020,00010,00014
00027,00018,00010,00014
00027,00018,00010,00014
00029,00018,00010,00014
00030,00018,00010,00014
00025,00018,00010,00014
00020,00009,00013,00039
00020,00009,00013,00038
00020,00009,00013,00033
00020,00009,00013,00027
00020,00009,00013,00021
00020,00009,00013,00017
00007,00001,00004,00011
00006,00001,00004,00011
00004,00001,00004,00011
00004,00001,00004,00011
00002,00001,00004,00011
00003,00001,00004,00011
00003,00002,00003,00004
00003,00001,00001,00004
00001,00001,00001,00003
00002,-0001,00002,00002
00003,00001,00000,00001
00000,00002,00001,00001
00000,00000,00002,00003
00000,00001,00002,00004
00000,-0001,00000,00002
00000,-0003,00002,00002
00003,00001,00000,00002
00001,00001,00001,00000
00002,00000,00001,-0002
00001,00002,00001,00002
00002,00001,00000,00001
00001,00001,-0001,00001
00001,-0001,00000,00001
00002,-0001,00002,00000
-0001,00001,00001,-0001
00002,00001,00000,00000
-0001,00000,00000,00000
00000,00000,00000,00000
-0002,-0006,00006,00001
