delta1,delta2,delta3,delta4
00004,00004,00000,00000
00004,00003,00001,00000
00005,00003,00000,00003
00003,00002,00001,00001
00006,00005,00001,00001
00003,00004,-0001,00002
00006,00004,-0001,00002
00004,00005,00002,00004
00004,00003,00001,00001
00005,00004,00001,00001
00006,00009,00000,00001
00006,00011,00001,00002
00009,00012,00004,00003
00016,00022,00004,00005
00016,00024,00004,00005
00016,00029,00004,00005
00016,00024,00004,00005
00016,00030,00004,00005
00016,00028,00004,00005
00056,00024,00007,00017
00059,00024,00007,00017
00052,00024,00007,00017
00044,00024,00007,00017
00037,00024,00007,00017
00027,00024,00007,00017
00023,00005,00003,00022
00023,00007,00003,00020
00023,00005,00003,00020
00023,00002,00003,00010
00023,00003,00003,00010
00023,00002,00003,00010
00005,00006,00001,00004
00005,00006,00001,00004
00004,00006,00001,00004
00006,00006,00001,00004
00005,00006,00001,00004
00001,00006,00001,00004
00005,00003,00000,00003
00002,00003,00001,00001
00012,-0003,-0001,-0001
00003,00002,00000,00002
00003,00001,00001,00000
00003,00004,00000,00002
00004,00002,00001,00001
00002,00003,-0001,00002
00003,00001,00001,00002
00003,00003,00000,00001
00004,00003,00000,00000
00003,00002,00000,00001
00008,-0003,-0002,00006
00003,00001,00001,00001
00003,00001,-0001,00002
00003,00000,00001,00001
00004,00000,-0001,00000
00003,00000,00000,00000
