delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0002,0003,0005,0004,0004,0012,0016
0001,0002,0002,0003,0008,0008,0004,0017,0021
0000,0002,0001,0000,0001,0000,0001,0002,0005
0000,0002,0001,0000,0001,0000,0001,0002,0005
0001,0000,0002,0002,0002,0002,0001,0003,0004
0001,0000,0002,0002,0002,0002,0001,0003,0004
0001,0000,0002,0002,0001,0002,-001,0003,0003
0002,0001,0002,0002,0001,0004,-001,0003,0003
0002,0001,0002,0002,0001,0004,0000,0003,0010
0002,0001,0002,0002,0002,0004,0000,0003,0010
0002,0000,0001,-001,0002,0006,0001,0003,0013
0002,0002,0002,0000,0002,0008,0001,0003,0014
0002,0002,0002,0000,0002,0010,0001,0003,0014
0000,0002,0006,0001,0004,0015,0001,0004,0016
0000,0003,0007,0002,0004,0023,0001,0005,0016
0000,0003,0014,0002,0004,0023,0001,0006,0011
0003,0011,0024,0002,0005,0016,-001,0006,0005
0003,0011,0024,0002,0005,0010,0001,0004,0003
0002,0006,0015,0002,0003,0006,0001,0004,0003
0001,0003,0011,0003,0002,0005,0002,0002,0005
0001,0002,0006,0003,0002,0005,0002,0002,0005
0001,0003,0003,0003,0002,0003,0002,0002,0003
0001,0001,0003,0002,0001,0003,0001,0002,0003
0001,-001,0002,0002,0001,0003,0001,0002,0004
0001,-001,0002,0001,0001,0003,0002,0002,0004
0001,0000,0001,0001,0001,0001,0002,0002,0002
0001,0000,-001,0001,0001,0001,0001,0002,0002
0001,0000,-001,0000,0002,0001,0001,0002,0002
0001,0001,-001,-001,0000,-001,0000,0001,0002
0002,0001,0002,-001,-001,-001,0000,0001,0002
0001,0001,0000,-001,-001,-001,0000,0001,0002
0001,0000,0000,0002,0001,0001,0001,0002,0001
0001,0000,-001,0002,0001,0001,0001,0002,0001
0001,0000,-001,0002,0002,0000,0002,0002,0001
-001,0000,-001,0002,0000,0000,0001,0001,0002
-001,0000,-002,0002,0000,0000,0001,0001,0002
-001,0000,-002,0002,0000,0000,0001,0001,0002
0001,0000,0001,0001,0001,0000,0000,0000,0000
0001,0000,0001,0001,0001,0000,0002,0000,0004
0001,0000,0001,0001,0001,0000,0002,0000,0002
0001,0001,0001,0002,0001,0000,0002,0001,0002
0001,0001,0001,0002,0001,-001,0000,0001,0002
0000,0001,0001,0002,0001,-001,0000,0001,0002
0000,0001,0000,0002,0001,-001,0000,0003,0002
0001,0001,-002,0002,0001,-001,0000,0003,0002
0001,0001,-002,0002,0001,-001,0000,0004,0001
0002,-001,-002,0002,0001,0000,-001,0003,0001
0002,0000,-002,0002,0000,0000,-001,0003,0000
0001,0000,-002,0001,0001,0002,-001,0003,0002
0000,0001,-001,0001,0000,0001,-001,0002,0001
0001,0001,-001,0001,0000,0001,-001,0002,0001
0001,0001,0000,0001,0000,0001,-001,0002,0001
0001,-001,0000,-001,0000,0001,0001,0004,0001
0001,-001,0000,-001,0000,0001,0001,0004,0001
0001,-001,0003,-001,0000,0001,0001,0004,0003
