delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,-001,0001,-001,-001,-001,0000,0000,0002
-001,-001,0001,-001,-001,-001,0000,0000,0002
0002,0000,0001,-001,-001,0000,0002,0000,0002
0002,0000,0000,-001,-001,0000,0002,0000,0002
0002,0000,0001,-001,-001,0000,0002,0000,0002
0001,0000,-001,-001,0000,0001,0000,0002,0002
0002,0000,-001,-001,0000,0002,0000,0002,0001
0002,0000,-001,-001,0000,0004,0000,0002,0001
0002,0002,0002,0002,0000,0004,0000,0002,0002
0001,0002,0002,0002,0001,0003,0002,0002,0002
0001,0002,0001,0001,0001,0003,0003,0002,0003
0002,0001,-001,0001,0003,0003,0004,0006,0007
0002,0001,0000,0001,0004,0003,0004,0012,0009
0002,0001,0000,0001,0006,0004,0004,0017,0014
0004,0005,0004,0007,0018,0008,0007,0030,0014
0004,0011,0005,0007,0028,0013,0007,0032,0013
0004,0011,0005,0007,0028,0013,0007,0032,0013
0004,0011,0005,0007,0032,0013,0007,0032,0013
0004,0011,0005,0007,0032,0013,0007,0028,0013
0004,0011,0005,0007,0032,0013,0007,0021,0013
0004,0011,0005,0007,0035,0013,0007,0017,0013
0004,0011,0005,0007,0036,0013,0007,0017,0013
0007,0024,0009,0004,0036,0013,0001,0008,0004
0007,0028,0010,0003,0020,0013,0001,0002,0004
0004,0028,0010,0001,0006,0006,0001,0002,0004
0004,0019,0010,0001,0006,0006,0001,0002,0004
0004,0017,0010,0001,0004,0006,0001,0002,0004
0004,0017,0010,0001,0003,0006,0001,0002,0004
0004,0017,0010,0001,0003,0006,0001,0002,0004
0004,0017,0010,0001,0002,0006,0001,0002,0004
0004,0017,0010,0001,0002,0006,0001,0002,0004
0002,0004,0004,-001,0001,0004,0001,0001,0004
0001,0003,0004,-001,-001,0001,0000,0001,0001
0001,0003,0001,-001,-001,0001,-001,0000,0001
0001,0003,0001,-001,-001,0001,-002,0000,0001
0001,0002,0001,-001,-002,0001,-001,0000,0000
-001,0002,0001,-001,-001,0001,0000,0000,0000
-001,0002,0001,-001,-001,0001,0001,0000,0000
0001,0000,0001,-001,-001,0002,0000,0000,0000
0001,0000,-001,-001,-001,0002,0001,0000,0000
0002,0000,-001,-001,-001,-001,0001,0000,0000
-002,0000,-001,0000,0000,-001,0003,0000,0001
-001,-001,0001,0000,0000,-001,0003,0000,0000
-001,-001,0001,0000,0001,-003,0003,0000,0001
-001,0000,0003,0000,-001,-003,0000,0000,-001
-002,0000,0003,0000,-002,-003,0000,0000,0002
-002,0001,0003,0000,-002,-002,0000,0000,0001
0001,0000,0003,0000,-001,0002,0000,0001,0001
0001,0000,0003,0000,-001,0002,0000,0002,0000
0001,0000,0003,0000,-001,0002,0000,0002,0000
0001,0000,0000,0000,-001,0001,0000,0001,0002
0001,0000,-001,0000,-001,0001,0000,0000,0002
0001,0000,-001,0000,-001,0001,0000,0001,0000
-002,0000,-001,0000,0000,0001,0000,0000,0000
0002,0001,-001,0000,0000,-002,0000,0000,0001
