delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0000,0000,0000,0000,0000,0000,-001
0000,0002,0001,0000,0001,0000,0001,-001,0000
0000,0002,0001,0000,0001,0002,0001,-001,0000
0000,0001,0002,0000,0001,0000,0001,-001,0000
0001,0000,0000,0000,0001,0001,-001,0000,0002
0001,0000,-002,0000,0001,0000,0000,0000,0002
0001,0000,-002,0000,0001,0001,0000,0000,0003
0001,-001,-001,0001,0002,0002,0000,0000,0004
0001,0000,0000,0001,0002,0002,0000,0000,0004
0001,0000,0000,0001,0002,0002,0000,0000,0004
0000,0001,0002,0001,0004,0002,0001,0006,0005
0002,0001,0002,0001,0004,0002,0002,0006,0008
0001,0001,0002,0001,0004,0002,0002,0012,0008
0002,0006,0003,0004,0013,0006,0004,0014,0008
0002,0006,0004,0004,0021,0009,0004,0014,0008
0002,0014,0004,0002,0021,0009,0001,0003,0005
0002,0014,0010,0002,0008,0009,-001,0002,0005
0000,0004,0010,0000,0002,0009,-002,0001,0005
0000,0003,0008,0000,0002,0009,-002,0001,0003
0001,0001,0006,0002,0002,0006,0000,0001,0001
0001,0000,0006,0002,0002,0005,0000,0001,0001
0001,0000,0003,0001,0001,0003,0000,0001,0001
0000,0000,0002,0000,0001,0002,-003,-001,0001
0000,0000,0002,-001,0001,0003,0000,-002,-001
0000,0000,0001,-001,0001,0005,0000,-002,-001
0002,0001,0001,0001,0000,0005,0001,-001,0001
0002,0001,0001,0001,0000,0002,0001,-001,0001
0002,0001,0002,0001,0000,0002,0000,0000,0000
0001,0001,0002,-001,0001,0001,0000,0002,0000
0001,0000,0002,-001,0001,0001,0000,0002,-001
0001,0000,0001,-001,0001,0001,0000,0002,0001
0002,0002,0001,-001,0000,0003,0000,-001,0001
0002,0002,0000,-001,0001,0003,0000,-001,0001
0003,0001,0001,0000,0001,0002,0000,-001,-001
0001,0000,-001,0002,0001,0001,0000,-002,-001
0001,0000,-001,0002,0000,0001,-001,-002,-001
0001,0000,-001,0001,0000,0001,-001,-002,-001
0000,0000,0000,0000,0000,0001,-001,0000,-001
0000,0000,0000,0000,-001,0001,0001,0000,0001
0000,0000,0002,0000,-001,0002,0000,0000,0001
0000,0000,0000,-001,0001,0003,0000,-002,0001
0000,0000,0000,-001,0002,0003,-004,-002,0001
0000,0000,0000,-001,0001,0001,-004,-002,0001
-001,-001,0000,0000,0001,0001,-001,0000,0001
-002,-001,0000,0000,0000,0003,-001,0000,0002
-002,-001,0000,0000,0000,0003,-001,0000,0003
0002,0000,0000,0000,0000,0003,-001,0000,0003
0002,0000,0000,0000,-001,0001,-001,0000,-002
0002,0000,0000,0000,-001,0001,-001,0001,-002
0000,0001,0001,0001,0001,0001,-001,0001,0000
0000,0001,0001,0001,0001,0000,-001,0001,0001
0000,0001,0002,0000,0001,0000,-001,0001,0001
0001,0001,0002,0000,0001,0003,0001,0002,0001
0001,0001,0002,0000,0001,0003,0001,0002,0000
0001,0000,0001,0001,0001,0003,0002,0001,0000
