delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-002,0000,0001,0000,-001,0002,0000,0000,0000
-002,0000,0000,0000,-001,0001,-001,0000,0000
-001,-001,-001,-001,0000,0001,-002,0000,0001
-001,0000,-003,0000,0000,-002,-002,0001,0002
-001,0000,-003,0000,0000,-002,0003,0001,0002
-001,0000,0001,0001,-001,0001,0003,0002,0002
-001,0000,0001,0001,-001,0002,0001,0001,0001
-001,0000,0000,0001,-001,0002,0001,0002,0001
-001,-001,0000,0000,-001,0002,0000,0001,0002
0000,-001,0000,0001,0000,0000,0001,0002,0002
0000,-001,0002,0001,0000,0000,0001,0002,0003
0001,0001,0003,0002,0002,0005,0001,0006,0007
0000,0001,0003,0002,0002,0005,0003,0006,0008
0001,0001,0003,0003,0002,0006,0003,0007,0018
0001,0005,0007,0003,0008,0015,0003,0012,0023
0001,0005,0008,0003,0013,0024,0001,0012,0023
0002,0008,0014,0003,0014,0025,0000,0009,0006
0004,0015,0020,0003,0017,0025,0000,0004,0006
0004,0015,0020,0003,0017,0023,0000,0004,0006
0002,0011,0022,0003,0003,0008,0000,0002,0004
0002,0010,0022,0002,0003,0006,0001,0002,0002
0001,0001,0006,0001,0001,0003,0001,0001,0003
0001,0001,0001,0001,0001,0002,0000,0001,0002
0000,0001,0001,0000,-001,0000,-001,0000,0002
0000,0001,0000,0001,-001,0000,-001,0000,0002
0000,0001,0000,0001,-001,0000,-001,-001,0002
0000,0000,0001,0002,0000,0000,0000,-001,0000
0000,0000,0001,0002,0000,0000,0000,-001,0001
0000,0000,0001,0001,0000,0000,0000,0002,0001
0000,0001,0001,0001,0000,0000,0000,0002,0001
0000,0001,0001,0002,0000,0000,-001,0002,0000
0000,0001,-001,0002,0000,0000,-001,0002,0000
-001,0001,-001,0001,0000,0001,-001,0001,0000
-001,0001,0001,0001,0000,0001,-001,0001,0000
-001,0001,0001,0001,-001,0000,-001,0001,0000
-001,0000,0001,0001,-001,0000,0000,0001,0000
-001,0001,0001,0001,-001,0000,0000,0001,0000
-001,0001,0001,0001,-001,0001,0000,0001,0000
0000,0001,0001,0002,-001,-001,-001,-001,-001
0000,-001,0001,0002,-001,0001,0000,-001,0000
0000,-001,0001,0002,0000,0001,0000,-001,0001
0000,0001,0002,0000,0001,0001,0000,0000,0001
0000,0001,0002,0000,0001,0001,0000,0000,0001
0000,0002,0001,0000,0001,0001,0001,0001,0001
-001,0002,0001,0001,0001,0001,0002,0001,0000
-001,0002,0001,0001,0001,0001,0001,0001,-001
-001,0002,0001,0001,-001,0001,0004,0002,-001
0001,0000,0002,0001,-001,0000,0003,0002,-001
0001,0000,0002,0001,-001,0000,0003,0002,-001
0001,0000,0002,0003,0000,0000,0003,0002,-001
0001,0000,0000,0000,0000,0003,0001,0001,0000
0001,0000,0001,0000,0000,0003,-001,0001,0002
0001,0000,0001,0000,0001,0003,-001,0001,0002
0000,0001,0001,0001,-001,0000,-002,0003,0002
0000,0001,0000,0002,-001,0001,-002,0003,0001
