delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,-001,0001,0001,0001,0001,-001
0000,0003,0001,0000,0001,0002,0001,0001,-001
0000,0002,0000,0000,0000,0002,0001,0000,0001
0002,0002,0000,0000,0000,0002,0000,0000,-001
0002,0002,0000,0000,0000,0001,0001,0001,0000
0002,-001,0000,0000,0000,0001,0001,0002,0000
0000,-001,0000,0001,0001,0001,0001,0003,0000
0000,0001,0000,0001,0001,0003,0002,0004,0001
0002,0002,0002,0002,0002,0003,0001,0006,0002
0002,0003,0002,0002,0002,0002,0003,0006,0003
0002,0003,0002,0002,0003,0001,0003,0010,0006
0002,0003,0002,0003,0004,0002,0004,0015,0006
0003,0003,0003,0003,0008,0004,0005,0015,0009
0003,0008,0003,0005,0015,0006,0005,0016,0009
0004,0008,0004,0007,0021,0010,0005,0016,0009
0004,0016,0006,0009,0022,0011,0005,0014,0008
0006,0023,0010,0009,0022,0011,0002,0011,0005
0006,0023,0011,0006,0018,0011,0001,0005,0004
0005,0022,0012,0004,0012,0009,-001,0003,0002
0005,0018,0012,0003,0006,0009,-001,0001,0001
0001,0014,0009,0003,0003,0005,-001,0001,0001
0001,0012,0009,0000,0003,0004,0000,0001,-001
0001,0006,0005,0000,0002,0003,0000,0000,0000
0002,0002,0003,0000,0001,0002,0000,0000,0000
0001,0002,0002,0001,-001,0001,0000,0001,0000
0001,0002,0002,0001,-001,0001,0000,0001,-001
0000,0002,0000,0001,0000,0001,0000,0001,-002
0000,0002,0000,-001,0001,0001,0000,0001,-002
0002,0002,0000,0002,0001,0001,0000,0002,-001
0002,0002,0000,0001,0001,0000,0001,0001,0000
0001,0003,0001,0001,0000,-001,0000,0001,0000
0001,0002,0000,0001,0000,-001,-002,0001,0000
0002,0003,0001,0001,0000,-001,-002,0001,-002
0002,0002,0001,0001,0000,-001,0001,0001,-002
0001,0002,0001,0000,0000,-001,0001,0001,-002
0001,0002,0001,0001,0000,0001,0000,0001,-001
0001,0001,0000,0000,0000,0000,0000,0001,-002
0001,0000,0000,0000,0000,0001,0000,0001,-002
0000,0000,0000,0000,0000,0000,0001,0000,-002
0000,0001,0000,0001,0001,0002,0001,0000,-002
0001,0001,0000,0001,0001,0000,0001,0000,-002
0001,0002,0000,0001,0001,0001,0000,0001,0000
0001,0001,0001,-001,0000,0001,0000,0001,0000
0001,0001,0001,-001,0000,0001,-001,0000,0000
0001,0001,-001,-001,0000,0001,-001,0000,0000
0001,0002,-001,0000,0000,0002,0000,0000,0000
0001,0002,-001,0000,-001,0000,0000,0000,0000
0003,0001,-001,0000,-001,0000,0000,0001,-003
0001,0000,0001,0001,-001,0000,0000,0001,-003
0001,0000,0001,0001,0000,0002,0001,0001,-002
0001,0000,0001,0000,0000,0002,0001,0001,-001
0001,0000,-002,0000,0000,0000,0001,0001,-002
0001,0000,-001,0000,0001,0000,0000,0000,0000
0003,0002,0000,0000,0001,0000,0000,0000,0000
0003,0000,0000,-001,0000,0000,0000,0000,0001
