delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0002,0001,0001,0002,0001,0001,-001,0001
0000,0000,0001,0001,0001,0001,0001,0001,0001
0000,0000,0001,0000,0001,0001,0001,0001,0000
0000,0000,0000,0001,0001,0003,0002,0001,0000
0000,0001,0000,0001,0002,0001,0002,0002,0000
0000,0001,0000,0001,0002,0003,0003,0002,0001
0000,0001,0002,0000,0002,0001,0003,0002,0001
0000,0000,0002,0000,0001,0001,0003,0002,0001
0000,0000,0002,0001,0001,0001,0001,0003,0004
0001,0000,0002,0001,0003,0001,0001,0004,0004
0001,0002,0003,0002,0004,0001,0002,0006,0006
0001,0002,0003,0002,0003,0004,0005,0007,0005
0002,0002,0002,0003,0004,0004,0006,0008,0006
0002,0002,0002,0004,0007,0004,0009,0009,0008
0002,0004,0002,0006,0008,0005,0014,0020,0008
0003,0004,0003,0008,0011,0006,0014,0020,0009
0003,0007,0004,0014,0019,0007,0014,0019,0009
0004,0009,0004,0022,0030,0006,0009,0015,0009
0009,0011,0004,0022,0037,0005,0005,0010,0007
0009,0011,0004,0022,0037,0005,0005,0010,0007
0009,0011,0004,0022,0036,0005,0005,0010,0007
0009,0011,0004,0022,0033,0005,0005,0010,0007
0009,0011,0004,0022,0031,0005,0005,0010,0007
0009,0011,0004,0022,0028,0005,0005,0010,0007
0010,0028,0004,0005,0019,0009,0003,0006,0005
0010,0028,0006,0005,0011,0009,0003,0006,0005
0010,0027,0006,0005,0010,0009,0003,0006,0005
0010,0023,0006,0005,0009,0009,0003,0006,0005
0010,0022,0006,0005,0008,0009,0003,0006,0005
0010,0022,0006,0005,0007,0009,0003,0006,0005
0010,0022,0006,0005,0007,0009,0003,0006,0005
0002,0012,0007,0002,0004,0006,0002,0003,0005
0001,0006,0007,0002,0004,0004,0002,0002,0004
0001,0002,0006,0002,0004,0004,0002,0001,0003
0001,0002,0004,0002,0001,0004,0002,-001,0002
0001,0001,0003,0000,0001,0004,0001,-001,0001
0001,0001,0002,0000,0001,0002,0001,0001,0001
0001,0000,0002,0000,0002,0002,0002,0001,0001
0001,0000,0002,0000,0001,0000,0002,0001,0000
0000,0000,0002,0000,0001,0000,0003,0000,0000
0000,0000,0002,0000,0001,0001,0002,0000,0000
-001,0000,0001,0000,0002,0001,0002,0000,0001
-001,0000,0000,0000,0002,0001,0001,0000,0001
0000,0000,0000,0001,0002,0001,0001,0000,-001
0000,0000,0001,0001,0002,0001,0000,0000,-001
0000,0000,0001,0001,0002,0001,0001,0001,0000
0000,-001,0001,0002,0002,0001,0000,0001,0001
-001,-001,0001,0002,0002,0001,0001,0001,0001
-001,-001,0001,0000,0002,0000,0002,0001,0001
0000,0001,0000,0000,0000,0000,0002,0001,0001
0001,0001,0000,0001,0000,0000,0001,0000,0000
0001,0001,-001,0001,0000,0000,0001,0000,0000
0001,0001,-001,0001,0001,0000,0001,0000,0001
0001,0001,0001,0000,0001,0000,0003,0000,0001
0000,0001,0001,0000,0001,0000,0002,0001,0000
