delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-001,0001,0001,0001,0002,0001,0001
0000,0000,0000,0001,0001,0002,0002,0000,0002
0000,0000,0000,0001,0001,0002,0002,0000,0002
-001,0001,0000,0000,0001,0001,0002,0000,0002
-001,0001,0003,0000,0001,0000,0002,0001,0001
-001,0001,0002,0000,0002,0000,0003,0002,0001
-001,0001,0002,0000,0002,0002,0003,0002,0004
-001,0002,0002,0002,0002,0002,0003,0002,0004
0001,0002,0002,0002,0002,0003,0003,0002,0004
0001,0002,0000,0002,0002,0003,0003,0002,0004
0002,0002,0000,0001,0003,0004,0005,0006,0004
0003,0001,0002,0001,0003,0003,0006,0007,0004
0003,0002,0003,0003,0006,0003,0006,0011,0005
0002,0002,0004,0003,0007,0003,0008,0019,0007
0002,0005,0005,0004,0011,0004,0011,0024,0007
0004,0006,0005,0006,0021,0008,0011,0024,0007
0004,0006,0004,0012,0028,0008,0009,0016,0007
0006,0011,0004,0016,0034,0007,0007,0013,0005
0006,0011,0004,0016,0034,0007,0007,0013,0005
0006,0011,0004,0016,0033,0007,0007,0013,0005
0006,0011,0004,0016,0030,0007,0007,0013,0005
0006,0011,0004,0016,0028,0007,0007,0013,0005
0006,0011,0004,0016,0026,0007,0007,0013,0005
0010,0026,0008,0009,0018,0007,0004,0005,0005
0010,0026,0009,0007,0013,0007,0003,0004,0004
0010,0024,0009,0007,0012,0007,0003,0004,0004
0010,0023,0009,0007,0009,0007,0003,0004,0004
0010,0023,0009,0007,0009,0007,0003,0004,0004
0010,0023,0009,0007,0009,0007,0003,0004,0004
0010,0023,0009,0007,0007,0007,0003,0004,0004
0002,0012,0006,0003,0006,0005,0003,0000,0000
0001,0008,0006,0002,0005,0004,0001,0000,0000
-001,0005,0006,0001,0003,0004,0001,0002,0001
-001,0003,0004,0001,0002,0003,0002,0002,0001
0000,0003,0004,0000,0002,0003,0003,0002,0001
0000,0003,0002,0000,0002,0003,0003,0002,0001
0000,0001,0003,0001,0002,0001,0002,0001,0001
0000,0001,0002,0002,0002,0002,0002,0002,0001
0000,0001,0000,0001,0002,0001,0002,0002,0001
-001,0001,0000,0001,0002,0001,0002,0002,0001
-001,0001,0000,0000,0001,-001,0000,0000,0001
-001,0001,0001,0000,0001,-001,0000,0000,0001
-001,0001,0002,0001,0001,-001,0000,0000,0001
0001,-001,0001,0001,0001,0002,0001,0000,0000
-001,-001,0002,0001,0001,0004,0000,0000,-001
-002,-002,0000,0001,0001,0002,0000,0001,-001
-002,-002,0002,0002,0000,0002,0000,0000,-001
0000,-001,0001,0001,0000,0001,0000,0001,-001
0000,0001,0001,0001,0000,-001,0001,0001,0002
0000,0001,0001,0001,0001,-001,0001,0001,0002
-001,0001,0000,0002,0001,0000,0000,0001,0002
-001,0000,0000,0002,0001,0001,0000,0000,0000
0000,0000,0000,0001,0001,0002,0002,0000,0000
0000,0000,0002,0000,0001,0002,0002,0000,0000
-001,0000,0002,0000,0001,0002,0001,0000,-001
