delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,-001,0002,0002,0001,0002,0001,0000,0002
0001,-001,0002,0005,0002,0002,0001,0001,0003
0001,-001,0003,0005,0002,0002,0001,0001,0003
0001,0000,0003,0004,0002,0004,0001,0000,0003
0001,0001,0003,0003,0001,0001,0000,-001,0003
0000,0001,0002,0002,0001,0004,0002,0000,0003
0002,0001,0002,0003,0001,0002,0002,-001,0001
0003,0002,0002,0002,0001,0002,0005,-001,0001
0003,0002,0002,0002,0002,0002,0005,-001,0002
0003,0001,0003,0002,0003,0004,0005,0004,0004
0002,0001,0003,0004,0003,0005,0005,0007,0006
0003,0002,0004,0006,0006,0007,0008,0009,0008
0004,0002,0005,0008,0011,0008,0010,0015,0008
0005,0008,0006,0013,0018,0008,0010,0015,0008
0007,0009,0006,0015,0023,0010,0010,0015,0007
0011,0017,0006,0015,0025,0012,0007,0012,0007
0017,0022,0008,0011,0025,0013,0002,0006,0005
0017,0022,0008,0011,0024,0013,0002,0006,0005
0012,0023,0008,0010,0018,0008,0003,0002,0004
0009,0023,0007,0006,0007,0007,0003,0002,0003
0005,0015,0006,0003,0003,0006,0002,0001,0002
0003,0006,0006,0003,0001,0004,0001,0000,0000
0002,0003,0004,0003,0000,0004,0002,0000,0000
0001,0002,0004,0003,0000,0002,0001,0001,0001
0001,0002,0003,0003,0000,0004,0003,0001,0001
0001,0001,0003,0002,0000,0002,0001,0001,0001
0001,0001,0003,0002,0000,0001,0000,0000,0002
0000,0000,0002,0001,0000,0000,0000,0000,0001
0000,0001,0001,0000,0000,0000,0001,0000,0000
0000,0001,0001,0000,0001,0000,0001,0000,0000
0000,0001,0001,0000,0000,0000,0001,0001,-001
0000,0000,0001,0000,0001,0000,0001,0001,-001
0001,0000,0001,0001,0001,0001,0001,0000,-001
0001,0000,-001,0001,0001,0001,0001,0000,-001
0001,0000,-001,0001,0001,0001,0001,0000,0000
0001,0000,0000,0001,0001,0000,0001,0000,0000
-001,0001,0001,0000,0001,0000,0001,0000,0000
-001,0001,0001,0000,0001,0000,0002,-001,0001
-001,-001,0001,0001,0001,0000,0002,-001,0001
0000,-001,0001,0002,0001,0001,0002,-001,0000
0000,-001,0003,0002,0001,0000,0002,0001,0000
0001,-001,0003,0002,0001,-001,0001,0001,0000
0000,-001,0000,0003,0001,-001,0001,0000,-001
-001,0000,0000,0002,0002,0001,0001,0000,-001
-001,0000,0000,0002,0002,0002,0001,0000,0000
-001,0000,0001,0002,0002,0002,0000,0000,0000
0000,0000,0000,0002,0000,0001,0001,-001,0000
0000,0000,0001,0002,0000,0001,0001,0001,-001
-001,0000,0001,0000,0000,0003,0002,-001,-001
-001,0001,0001,0000,0000,0003,0002,0001,-001
-001,0001,0001,0001,0000,0000,0001,0001,-002
0000,0001,0001,0001,0000,0000,0001,0001,-002
0000,0001,0001,0002,0002,0000,0001,-002,-001
0000,0001,0001,0002,0001,0004,0001,-002,-001
0000,0000,0000,0002,0001,0004,0001,0000,0001
