delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0003,0000,0000,0004,-003,-002,-001
0001,0001,0002,0000,0000,0002,-003,-001,0000
0002,0001,0001,-001,0000,0002,-003,0000,0002
0002,0002,0002,-001,0002,0002,-001,0000,0002
0002,0002,0001,-001,0000,0001,-001,0000,0002
0002,0002,0001,-001,0000,0000,-001,0000,0000
0002,0000,0001,0000,0000,0001,-001,0001,0002
0000,0000,0002,0000,0002,0002,0000,0002,0003
-001,0000,0002,0000,0002,0004,0000,0005,0004
-001,0001,0004,0001,0003,0005,0001,0007,0004
0001,0003,0003,0002,0006,0005,0000,0008,0004
0003,0003,0003,0002,0007,0005,0001,0011,0005
0003,0003,0003,0003,0009,0005,0004,0016,0005
0003,0007,0005,0005,0016,0006,0004,0018,0009
0007,0008,0005,0007,0020,0008,0004,0018,0009
0007,0012,0005,0007,0024,0009,0003,0016,0007
0008,0015,0007,0007,0024,0009,0003,0009,0003
0008,0018,0007,0006,0023,0009,0000,0006,0002
0008,0020,0007,0005,0015,0005,0000,0001,-001
0008,0020,0007,0005,0011,0003,0000,0001,-001
0007,0019,0005,0005,0002,0001,0000,0001,-002
0005,0008,0001,0004,0002,0003,-001,0001,-001
0003,0004,0001,0001,0002,0002,-001,0001,0000
0003,0002,0002,0001,0001,0002,-001,0001,0000
0003,0001,0002,0001,0001,0000,-001,0001,-001
0003,0000,0002,0001,0000,0000,-001,0000,-001
0001,0000,-001,0001,0001,0001,-001,0000,-001
0001,0000,-001,0001,0001,0001,-001,0001,0001
0001,0001,0001,0001,0001,0001,-001,0001,0001
0001,0001,0002,0001,0001,0001,-001,0001,0001
0000,0001,0002,0001,0000,0002,-002,0000,0000
0000,0001,0002,0000,0000,0002,-003,-001,0000
0000,0001,0001,0000,0000,0003,-002,-001,-001
0001,0001,0001,0000,0001,0003,-002,-001,0000
-001,0001,0001,0000,0001,0001,-002,-001,-002
0000,0001,0001,0000,0001,0001,-002,-001,-002
0000,0000,0001,0000,0000,0001,-001,-001,-003
0000,0000,0002,0000,0000,0002,-002,-001,-002
0000,0000,0001,0000,-001,0000,-001,0000,-001
0000,0000,0002,0000,0000,0002,-002,0000,-001
0000,-001,0001,-001,0000,0000,-002,0000,-001
0000,0000,0000,-002,0000,0002,-002,-001,-001
0000,0000,0000,-002,0000,0000,-002,-001,-001
0001,0000,0002,-003,-001,-003,-002,-001,-001
0001,0000,0002,-001,-001,-003,-002,0000,-001
0001,0001,0000,-001,-001,-002,-003,0000,-002
0000,0001,0000,-001,-001,0002,-003,-001,-002
0000,0000,0002,-001,-002,0002,-003,-001,-001
0000,0000,0002,-001,-002,-001,-003,0000,0000
0000,0000,0004,-001,0000,-001,-004,0000,0000
0000,0000,0003,-001,0000,0001,-004,0000,0000
0000,0000,0003,-001,0000,0001,-003,0000,-001
0000,0000,0003,0000,-001,0001,-002,-001,-001
-001,0000,-002,0000,-001,0002,-002,-001,0000
-001,0000,0002,0000,-001,0002,-002,-001,0001
