delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0002,0002,-001,-001,0001,0001,0001,0000
0003,0002,0002,-001,-001,0001,0001,0001,0000
0003,0002,0000,0001,-001,0001,0001,0000,-001
0004,0002,0000,0002,-001,0004,0001,0000,0000
0002,0001,0000,0002,-001,0004,0001,0000,0001
0002,0001,0002,0002,0001,0002,0003,0001,0001
0002,0001,0002,0000,0001,0002,0003,0002,0001
0001,0000,0000,0002,0001,0002,0003,0002,0002
0002,0001,0000,0000,0001,0002,0002,0004,0002
0002,0001,0001,0002,0001,0002,0002,0006,0002
0003,0003,0002,0000,0002,0004,0003,0007,0003
0004,0003,0002,0002,0003,0005,0006,0009,0003
0005,0003,0002,0005,0006,0005,0007,0012,0005
0005,0005,0005,0011,0015,0006,0010,0016,0008
0008,0010,0005,0014,0024,0007,0010,0016,0008
0009,0018,0005,0014,0026,0009,0007,0015,0006
0018,0031,0007,0012,0026,0009,0005,0009,0003
0018,0031,0007,0012,0025,0009,0005,0009,0003
0018,0031,0007,0012,0024,0009,0005,0009,0003
0018,0030,0007,0012,0024,0009,0005,0009,0003
0018,0030,0007,0012,0024,0009,0005,0009,0003
0018,0029,0007,0012,0024,0009,0005,0009,0003
0018,0028,0007,0012,0024,0009,0005,0009,0003
0008,0023,0008,0002,0017,0009,-001,0004,0003
0005,0022,0008,0001,0012,0009,-001,0003,0003
0004,0019,0008,0001,0005,0007,0000,0002,0002
0004,0012,0008,0003,0005,0007,0000,0001,0002
0004,0009,0008,0003,0005,0007,0000,0001,0002
0004,0009,0008,0003,0005,0007,0000,0001,0002
0004,0009,0008,0003,0005,0007,0000,0001,0002
0004,0009,0008,0003,0005,0007,0000,0001,0002
0004,0007,0008,0003,0005,0007,0000,0001,0002
0002,0006,0005,0002,0002,0005,0000,0001,0002
0002,0006,0005,0001,0002,0002,0001,0001,0001
0003,0006,0003,0001,0001,0002,0002,0001,0001
0003,0005,0004,0001,0001,0004,0002,0001,0001
0003,0005,0003,0001,0002,0005,0002,0001,0000
0002,0004,0004,0003,0002,0004,0002,-001,-001
0002,0004,0003,0003,0002,0004,0000,0001,0000
0002,0004,0003,0002,0000,0001,0002,0001,0000
0002,0001,0003,0001,0000,0001,0001,0001,0000
0002,0000,0001,0001,0000,0003,0001,0002,0000
0002,0000,0000,0002,0000,0003,0001,0000,-001
0002,0001,0000,0002,0000,0003,0001,0000,-001
0002,0002,0001,0001,0001,0002,0001,0000,-001
0002,0002,0001,0001,0001,0003,0000,0002,0000
0000,0001,0002,0001,0001,0003,0001,0002,0000
0002,0000,0001,0002,0000,0004,0002,0000,0002
0002,0000,0001,0002,0000,0004,0002,0000,0002
0002,0001,0001,0002,0001,0004,0001,0000,-001
0001,0002,0000,0001,0001,0002,0001,0000,-001
0001,0001,0000,0001,0000,0002,0001,0000,-001
0001,0002,0000,0001,0000,0002,0001,0000,-001
0001,0001,-001,0000,0000,0001,0002,0001,-001
0001,0001,-001,0000,0000,0002,0001,0000,0000
