delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0001,0000,0001,0000,0001,0000,0000
0001,0000,0001,0001,0001,0000,0001,0000,-001
0001,0001,-001,0001,0001,0000,0001,0000,0000
0001,0001,-001,0000,0001,0000,0000,0000,0000
0001,0001,0000,0000,0001,-001,0000,0000,0000
0000,0001,0001,0000,0002,0000,0000,0000,0001
0000,0000,0001,0001,0002,0001,0000,0000,0001
0000,0000,0001,0001,0002,0001,0000,0000,0001
0000,0000,0001,0001,0002,-001,0000,0000,0002
0003,0000,0001,0001,0001,-001,0000,0003,0002
0003,0002,0000,0001,0001,0000,0001,0004,0003
0001,0002,0000,0003,0002,0000,0003,0007,0005
0001,0002,0004,0003,0003,0000,0003,0012,0006
0002,0002,0004,0004,0005,0002,0005,0018,0009
0004,0002,0004,0004,0010,0007,0008,0026,0011
0005,0004,0006,0003,0013,0008,0010,0027,0013
0005,0004,0006,0003,0013,0008,0010,0027,0013
0005,0004,0006,0003,0013,0008,0010,0026,0013
0005,0004,0006,0003,0013,0008,0010,0025,0013
0005,0004,0006,0003,0013,0008,0010,0024,0013
0005,0008,0005,0010,0033,0009,0007,0019,0013
0006,0015,0005,0013,0033,0014,0007,0016,0011
0006,0015,0005,0013,0033,0014,0007,0016,0011
0006,0015,0005,0013,0033,0014,0007,0016,0011
0006,0015,0005,0013,0033,0014,0007,0016,0011
0006,0015,0005,0013,0031,0014,0007,0016,0011
0006,0015,0005,0013,0030,0014,0007,0016,0011
0010,0034,0010,0011,0027,0013,0001,0012,0008
0011,0034,0010,0006,0022,0012,0001,0006,0004
0011,0032,0010,0006,0022,0012,0001,0006,0004
0011,0029,0010,0006,0022,0012,0001,0006,0004
0011,0028,0010,0006,0022,0012,0001,0006,0004
0011,0027,0010,0006,0022,0012,0001,0006,0004
0011,0026,0010,0006,0022,0012,0001,0006,0004
0003,0025,0010,0002,0012,0008,0001,0001,0003
0003,0019,0010,0002,0006,0005,0000,0001,0000
0003,0019,0010,0002,0006,0005,0000,0001,0000
0003,0014,0010,0002,0004,0005,0000,0001,0000
0003,0013,0010,0002,0004,0005,0000,0001,0000
0003,0011,0010,0002,0004,0005,0000,0001,0000
0003,0010,0010,0002,0004,0005,0000,0001,0000
0003,0007,0010,0002,0004,0005,0000,0001,0000
0003,0007,0004,0001,0002,0004,0001,0000,0000
0001,0006,0004,0001,0002,0002,0002,0000,0001
0001,0005,0004,0001,0001,0002,0002,0000,0002
0000,0005,0002,0001,0001,0002,0002,0000,0002
0000,0005,0002,0003,0001,0002,0002,0000,0002
0000,0003,0002,0003,0002,0002,0001,0000,0000
0001,0002,0002,0002,0002,0001,0002,0000,0000
0003,0001,0002,0001,0001,0000,0002,0001,0001
0003,0001,0003,0002,0001,0000,0002,0000,0001
0003,0001,0003,0003,0002,0002,0001,0001,0002
0000,0002,0003,0003,0002,0002,0000,-001,0002
0000,0002,0002,0003,0002,0002,0000,0001,0003
0002,0002,0001,0003,0001,0004,0001,0000,0001
