delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-002,-001,0000,0000,-001,-001,0000
0000,0000,0000,-001,0000,0000,-001,-001,0000
0001,0000,0000,-001,0000,0001,0000,-001,0001
0000,0000,0000,-001,0001,0001,0000,-001,0001
0000,0000,0000,-002,0001,0001,0000,0000,0001
0000,-001,0000,0001,0001,-001,0000,0001,0001
0000,-001,0000,0001,0001,-001,0000,0001,0000
0000,-001,0000,0001,0001,0000,0000,0002,0000
0002,0000,0000,0001,0001,0001,0000,0003,-001
0002,0001,-001,0000,0002,0003,0003,0004,-001
0002,0001,0000,0001,0002,0003,0003,0010,0005
0001,0002,0001,0003,0005,0004,0005,0014,0007
0001,0004,0002,0004,0011,0004,0006,0016,0009
0002,0004,0002,0005,0019,0007,0005,0016,0009
0002,0011,0003,0008,0024,0008,0003,0016,0008
0003,0014,0007,0008,0024,0010,0003,0010,0008
0005,0020,0008,0007,0022,0011,0002,0005,0003
0005,0020,0008,0003,0016,0011,-002,0002,0003
0005,0017,0010,0000,0010,0009,-002,0002,0002
0005,0013,0008,0000,0005,0005,0000,0002,0002
0001,0008,0005,0000,0005,0005,0000,0002,0001
0001,0004,0004,0001,0004,0005,0000,0000,0001
0001,0003,0004,0001,0003,0003,-001,0000,0001
0002,0001,0001,0001,0002,0001,-001,0000,0001
0001,0000,0001,0000,0001,0001,0000,0000,0001
0001,-001,0001,0000,0001,0001,0001,0000,0001
0001,-001,0002,0000,0001,0001,0000,-001,0002
0002,0001,0001,0000,0001,0001,-001,-001,0002
0002,0001,0000,0000,0001,0002,-001,-001,0001
0003,0001,0000,0000,0001,0001,0001,-001,-001
0003,-001,0000,0000,0002,0002,0001,-001,0001
0003,0000,0000,0001,0002,0001,-001,0000,-001
0002,0000,0000,0001,0001,0001,-001,0000,-001
0000,0000,0000,0001,0001,-001,0000,0000,-001
0000,0000,0000,0000,0001,-001,0000,-001,-001
0000,0000,0000,0000,0001,0000,0000,-001,0000
0001,-001,0000,0000,0001,0000,0001,-001,0001
0001,0001,0000,0000,0001,0000,0001,0000,0001
0000,0000,0000,0001,0001,0001,0001,0000,0001
0000,0000,0001,0001,0001,0002,0000,0000,0001
0000,0000,0000,0000,0001,0002,0000,0000,0001
0000,0000,-002,0000,0001,0001,0000,0000,0001
0000,0001,-002,-001,0001,0001,-001,-001,-001
0000,0001,-001,0000,0002,0001,0001,-001,-004
0000,-002,-001,0000,0002,0001,0000,-001,-001
0001,-002,-001,0000,0001,0000,0000,-001,-001
0001,0000,0000,0000,0000,0001,0000,0000,-001
0001,0000,0000,0000,0000,0000,0000,0000,-001
0002,0000,-002,0000,0000,0001,0000,-001,0001
0002,-001,-002,0001,0001,0001,0000,-001,-001
0001,-001,-001,0001,0002,0001,-001,-001,0001
0001,-001,0000,0001,0002,0001,-001,-001,-002
0001,0000,0001,0001,0001,-001,-001,-001,-002
0001,0001,0001,0000,0001,-001,0001,-001,-002
0001,0000,0001,0000,0001,-001,0001,-001,-001
