delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0001,0000,0000,0000,-001,0000,0001
-001,-001,0001,0001,0000,-001,-001,0000,-001
-001,-001,0003,0001,0000,0000,-001,0000,0002
0000,0000,0003,0001,0000,0000,0002,0000,-001
0000,0000,0003,0001,0000,0001,0002,0001,-001
0001,0001,0001,0000,0003,0002,0000,0001,-001
0000,0000,0001,0001,0003,0002,0000,0001,0000
-001,0000,0001,0001,0003,0002,0000,0002,0002
-001,0000,0001,0001,0003,0001,0002,0001,0003
0001,0000,0001,0002,0003,0001,0004,0002,0003
0001,0000,0001,0002,0003,0001,0004,0004,0003
0001,0000,0002,0002,0003,0002,0004,0008,0005
0001,0001,0000,0002,0005,0002,0008,0010,0006
0001,0001,0002,0004,0006,0005,0010,0018,0009
0002,0001,0003,0006,0011,0007,0012,0026,0010
0006,0004,0003,0012,0020,0007,0012,0026,0010
0006,0004,0003,0012,0020,0007,0012,0024,0010
0006,0004,0003,0012,0020,0007,0012,0023,0010
0008,0010,0005,0012,0029,0009,0011,0022,0010
0009,0013,0005,0012,0030,0011,0007,0016,0009
0009,0013,0005,0012,0031,0011,0007,0016,0009
0009,0013,0005,0012,0030,0011,0007,0016,0009
0009,0013,0005,0012,0029,0011,0007,0016,0009
0009,0013,0005,0012,0027,0011,0007,0016,0009
0009,0013,0005,0012,0025,0011,0007,0016,0009
0009,0024,0006,0008,0025,0010,0004,0006,0004
0007,0024,0006,0004,0017,0008,0003,0003,0004
0006,0022,0005,0004,0011,0006,0003,0003,0002
0006,0022,0005,0004,0011,0006,0003,0003,0002
0006,0022,0005,0004,0008,0006,0003,0003,0002
0006,0022,0005,0004,0008,0006,0003,0003,0002
0006,0022,0005,0004,0008,0006,0003,0003,0002
0006,0022,0005,0004,0008,0006,0003,0003,0002
0005,0017,0005,0002,0007,0006,0003,0002,0002
0002,0014,0008,0001,0006,0006,0002,0000,0001
0002,0009,0008,0002,0005,0006,0002,0002,0001
0002,0008,0007,0001,0004,0004,0001,0002,0000
0001,0007,0006,0001,0003,0004,0000,0002,-001
0001,0005,0005,0001,0003,0003,0000,0001,-001
0001,0005,0005,0002,0004,0003,0003,0001,0000
0001,0005,0005,0002,0004,0003,0003,0000,0000
0001,0004,0006,0001,0004,0003,0003,0001,0000
0002,0005,0003,0001,0002,0004,0002,0000,0001
0002,0004,0003,0001,0002,0004,0002,0002,0001
0001,0005,0003,0001,0003,0004,0002,0002,0001
0000,0005,0004,0002,0004,0005,0002,0002,0002
0000,0005,0004,0003,0004,0006,0002,0001,0002
0001,0004,0004,0004,0004,0006,0002,0001,0002
0001,0002,0004,0004,0003,0004,0002,0002,0001
0000,0002,0003,0001,0003,0004,0002,0003,0001
-001,0002,0003,0001,0003,0004,0002,0003,0001
-001,0002,0003,0002,0003,0002,0002,0003,0002
-001,0002,0003,0002,0003,0003,0001,0002,0002
-001,0001,0001,0001,0002,0003,0002,0002,0001
0001,0001,0001,0001,0002,0003,0002,0002,0000
