delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0000,0000,-002,-001,0001,-001,0001,-001
0002,0000,0000,-002,-001,0001,-001,0002,-001
0001,0000,0000,-002,-001,0000,0000,0000,-001
0000,0000,0001,-002,-001,0000,0000,0000,0000
0000,0000,0001,-001,-001,0000,-001,0000,0000
0000,0000,0002,-001,0000,0000,-001,0000,0000
0001,0001,0001,-001,-001,0000,-001,0000,0000
0000,0001,0000,-002,-001,0000,0001,0000,0000
0000,0000,0000,-001,-001,0000,0001,0000,0001
0000,0000,0001,-001,0001,0000,0001,0002,0001
0000,0000,0001,-001,0001,0002,0000,0003,0002
0000,0000,0001,-001,0001,0002,0000,0005,0003
0000,0000,0001,0000,0002,0002,0002,0010,0008
0000,0001,0002,0000,0003,0003,0003,0016,0009
0000,0001,0002,0002,0006,0003,0005,0030,0011
0002,0002,0002,0003,0008,0002,0008,0041,0013
0002,0002,0002,0003,0008,0002,0008,0041,0013
0002,0002,0002,0003,0008,0002,0008,0041,0013
0002,0002,0002,0003,0008,0002,0008,0039,0013
0002,0002,0002,0003,0008,0002,0008,0039,0013
0002,0002,0002,0003,0008,0002,0008,0038,0013
0003,0006,0004,0009,0030,0008,0008,0038,0016
0003,0010,0004,0011,0041,0011,0007,0036,0016
0003,0010,0004,0011,0044,0011,0007,0036,0016
0003,0010,0004,0011,0045,0011,0007,0036,0016
0003,0010,0004,0011,0045,0011,0007,0036,0016
0003,0010,0004,0011,0045,0011,0007,0036,0016
0003,0010,0004,0011,0045,0011,0007,0036,0016
0007,0027,0008,0009,0043,0018,0002,0025,0010
0009,0036,0009,0007,0043,0019,0002,0013,0008
0009,0037,0009,0007,0043,0019,0002,0013,0008
0009,0037,0009,0007,0043,0019,0002,0010,0008
0009,0039,0009,0007,0043,0019,0002,0008,0008
0009,0039,0009,0007,0043,0019,0002,0008,0008
0009,0038,0009,0007,0043,0019,0002,0008,0008
0009,0038,0009,0007,0043,0019,0002,0005,0008
0009,0036,0021,0003,0026,0016,0000,0005,0003
0003,0032,0023,0001,0014,0013,0000,0005,0002
0002,0029,0023,-001,0007,0009,0002,0002,0002
0002,0029,0023,-001,0007,0009,0002,0002,0002
0002,0029,0023,-001,0005,0009,0002,0002,0002
0002,0029,0023,-001,0004,0009,0002,0002,0002
0002,0029,0023,-001,0003,0009,0002,0002,0002
0002,0029,0023,-001,0002,0009,0002,0002,0002
0000,0013,0018,-001,0001,0006,0000,0002,0002
-001,0008,0014,-002,0000,0002,0000,0002,0001
-001,0008,0014,-002,0000,0002,0000,0002,0001
-001,0006,0014,-002,0000,0002,0000,0002,0001
-001,0006,0014,-002,0000,0002,0000,0002,0001
-001,0005,0014,-002,0000,0002,0000,0002,0001
-001,0004,0014,-002,0000,0002,0000,0002,0001
0000,0004,0010,-001,-001,0003,0000,0000,0001
0000,0003,0006,-001,-001,0003,0000,0000,-001
0000,0002,0005,-001,-001,0002,0000,0001,-001
0000,0002,0005,0000,0000,0002,-001,0002,-001
