delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0002,0001,0000,0001,0000,0000,0001
0000,0001,0002,0000,-001,0001,0000,0000,0001
0000,0001,0002,0000,-001,0002,0000,0000,0001
0000,0000,0002,0001,0000,0002,0000,0000,0002
-002,0001,0002,0001,0000,0002,0000,0000,0002
-002,0001,0003,0000,0000,0002,0000,0000,0001
-001,0001,0003,0000,0000,0002,0001,0002,0001
-001,0000,0003,0001,0002,0002,0001,0002,0001
0000,0000,0003,0001,0002,0003,0001,0002,0002
0000,0001,0002,0001,0002,0004,0001,0002,0004
0000,0001,0003,0004,0002,0005,0002,0006,0005
-001,0001,0003,0004,0005,0005,0003,0008,0004
-001,0002,0003,0005,0007,0006,0005,0008,0007
0002,0004,0004,0005,0011,0007,0006,0017,0008
0004,0004,0005,0010,0020,0008,0010,0023,0009
0006,0012,0005,0016,0027,0012,0010,0023,0009
0009,0016,0008,0018,0037,0014,0009,0016,0007
0009,0016,0008,0018,0037,0014,0009,0016,0007
0009,0016,0008,0018,0039,0014,0009,0016,0007
0009,0016,0008,0018,0039,0014,0009,0016,0007
0009,0016,0008,0018,0039,0014,0009,0016,0007
0009,0016,0008,0018,0036,0014,0009,0016,0007
0009,0023,0008,0010,0025,0009,0005,0004,0005
0006,0023,0009,0006,0013,0008,0002,0003,0004
0004,0022,0009,0006,0007,0007,0001,0001,-001
0004,0022,0009,0006,0003,0007,0001,0001,-001
0004,0022,0009,0006,0003,0007,0001,0001,-001
0004,0022,0009,0006,0004,0007,0001,0001,-001
0004,0022,0009,0006,0004,0007,0001,0001,-001
0004,0022,0009,0006,0003,0007,0001,0001,-001
0002,0008,0005,0002,0002,0004,0001,0000,0000
0002,0003,0005,0002,0001,0004,0000,-001,0000
0001,0000,0003,0002,0002,0004,-001,-001,0000
0000,0000,0003,0002,0001,0002,0000,0000,0001
-001,0001,0003,0002,0002,0003,0000,0001,0001
-001,0002,0001,0001,0000,0003,0000,0001,0000
0000,0001,0000,0002,0002,0003,0000,0000,0000
0000,0000,0001,0001,0002,0003,0000,0000,0000
0000,0000,0002,0001,0002,0001,0001,0000,0002
-001,0000,0004,0001,0002,0001,0001,0000,0002
-001,-001,0004,0001,-001,0000,0001,0000,0002
-001,-001,0001,0002,0000,0000,0001,-001,-001
0000,-001,0001,0002,-001,0000,0000,-001,-001
0000,-001,0001,0002,0000,0002,0000,0001,-002
0000,-001,0002,0001,0001,0002,0000,0001,-001
-002,-001,0002,0001,0001,0002,0001,-001,-001
0000,0000,0002,0001,0001,0002,0001,-001,-001
0000,0000,0002,0002,0001,0002,0001,0001,0000
0000,0001,0002,0002,0001,0002,0000,0001,0001
0000,0001,0002,0002,0001,0002,0001,0001,0001
0001,0000,0002,0002,0001,0002,0001,0000,0001
0000,-001,0001,0002,0000,0002,0001,0001,0001
0000,-001,0003,0001,0000,0003,0001,0001,0000
0000,0000,0000,0002,0000,0001,0000,0001,0000
0002,0000,0003,0002,0001,0003,0000,0000,-001
