delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0002,0001,0001,0002,0002,0000,-001
-001,0001,0002,0001,0001,0002,0000,0000,0001
-001,0000,0001,0001,0001,0002,0000,0000,-001
-001,-001,0001,0000,0001,0002,0001,0000,0001
-001,-001,0001,0000,0001,0001,0001,0002,0003
-001,-001,0000,0001,0001,0001,0001,0002,0003
-001,0001,0000,0001,0002,0001,0001,0002,0001
0000,0000,0000,0001,0002,0001,0003,0001,0000
-001,0001,0002,0001,0003,0004,0003,0004,0000
0000,0000,0002,0001,0003,0004,0003,0004,0003
0001,0000,0001,0003,0004,0003,0003,0006,0004
0003,0000,0001,0004,0004,0003,0008,0010,0005
0003,0003,0002,0005,0005,0003,0011,0015,0008
0006,0003,0003,0008,0013,0005,0011,0015,0009
0006,0007,0003,0014,0023,0007,0011,0016,0009
0007,0010,0005,0014,0024,0007,0009,0015,0009
0009,0017,0005,0011,0024,0010,0005,0011,0006
0009,0018,0006,0008,0022,0007,0005,0009,0003
0008,0019,0007,0003,0017,0008,0002,0004,0001
0004,0018,0007,0003,0010,0008,0001,0003,0001
0002,0014,0008,0003,0005,0008,0001,0003,0001
0002,0009,0008,0003,0002,0006,0001,0001,0001
0002,0004,0007,0000,0003,0003,0000,0000,0000
0000,0004,0004,0000,0002,0003,0000,0000,0000
0000,0002,0004,0000,0002,0003,0001,0002,0000
0000,0000,0004,0001,0002,0003,0001,0002,-001
0000,0002,0003,0001,0002,0003,0001,0002,-001
0000,0000,0003,0001,0002,0004,0002,0000,0000
0000,0002,0003,-001,0002,0004,0002,0001,0000
0000,0000,0001,-001,0003,0003,0002,0001,0000
0000,0001,0001,0001,0002,0000,0001,0001,-001
0000,0001,0001,0001,0002,0002,0002,0002,0002
0000,0001,0001,0001,0001,0002,-001,0000,-001
0000,0001,0002,0001,0001,0002,0002,0001,0000
0000,0001,0002,0001,0001,0003,0002,0001,0000
0000,0001,0002,0001,0001,0002,0002,0001,0002
0000,-001,0002,0001,0001,0002,0002,0001,0002
0000,0001,0003,0000,0001,0001,0002,0001,0001
0000,0000,0001,0000,0001,0001,0002,0001,0000
0000,0000,0001,0001,0001,0001,0003,0001,0000
0000,0000,0001,0002,0001,-001,0003,0001,0000
0000,0000,0001,0002,0001,-001,0003,0001,0001
0000,0000,0001,0001,0001,-001,0002,0001,0001
0001,0000,0001,0000,0001,0000,0002,0001,0000
-001,0000,0001,0000,0001,0000,0002,0001,0000
-001,0000,0001,0000,0001,0001,0002,0001,0000
-001,0000,0001,0000,0000,0001,0002,0000,0000
-001,0000,0001,-001,0001,0001,0002,0000,0000
-001,0000,0002,0000,0001,0002,0002,0000,0000
-001,0000,0003,0002,0001,0002,0003,0000,0000
0001,0000,0003,0002,0001,0002,0001,0000,0000
0001,0001,0001,0000,0001,0001,0001,0001,0001
0001,0001,0001,0000,0001,0000,0000,0000,0001
-001,0001,0001,0000,0001,0000,0000,-001,0001
-001,0001,-001,0002,0001,0000,0000,-001,0000
