delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0002,0003,0001,0002,0006,0001,-001
0002,0001,0002,0003,0000,0002,0006,0001,0000
0001,0000,0002,0002,0000,0002,0004,0000,0001
0001,0001,0002,0002,0002,0000,0002,0000,0000
0000,0002,0001,0003,0002,0001,0004,0000,0001
0001,0002,0001,0003,0002,0001,0002,0000,0001
0003,0002,0001,0003,0002,0003,0004,0002,0001
0003,0002,0001,0003,0002,0003,0005,0002,0000
0003,0001,0002,0005,0002,0002,0007,0002,-001
0005,0002,0002,0008,0003,0002,0007,0002,-001
0005,0002,0002,0008,0003,0004,0007,0002,-001
0008,0002,0000,0011,0004,0005,0007,0002,0001
0010,0002,0002,0014,0004,0004,0012,0003,0001
0010,0004,0002,0016,0006,0003,0014,0004,0001
0016,0005,0002,0022,0009,0003,0014,0005,0001
0016,0008,0002,0022,0013,0001,0012,0010,0001
0012,0015,0002,0015,0023,0003,0008,0013,0001
0006,0028,0002,0010,0030,0003,0005,0018,0002
0001,0030,0005,0005,0038,0008,0003,0021,0003
0001,0030,0005,0005,0038,0008,0003,0021,0003
0001,0029,0005,0005,0038,0008,0003,0021,0003
0001,0025,0005,0005,0035,0008,0003,0021,0003
0001,0021,0005,0005,0029,0008,0003,0021,0003
0001,0021,0005,0005,0026,0008,0003,0021,0003
0000,0010,0014,0001,0015,0014,0001,0009,0013
-003,0004,0018,0001,0009,0017,-001,0005,0015
-003,0004,0018,0001,0005,0017,-001,0005,0015
-003,0004,0018,0001,0003,0017,-001,0005,0015
-003,0004,0018,0001,0003,0017,-001,0005,0015
-003,0004,0018,0001,0003,0017,-001,0005,0015
-003,0004,0018,0001,0003,0017,-001,0005,0015
-002,0002,0014,0001,0003,0018,0000,0003,0013
-001,0001,0009,0001,0003,0018,0001,0002,0012
0000,0000,0006,0002,0003,0014,0001,0002,0012
0001,0000,0005,0001,0001,0010,0001,0001,0011
0001,0001,0005,0001,0001,0009,0001,0001,0007
-001,0001,0004,0000,0001,0007,0000,0001,0008
-001,0002,0004,0000,0001,0007,0000,0001,0007
-001,0001,0004,0000,0001,0006,0000,0001,0007
0000,0001,0004,0002,0000,0006,0000,0001,0007
0000,0001,0004,0002,0000,0004,0001,0001,0005
0001,-002,0003,0000,0000,0004,0001,0001,0005
0001,-001,0003,0000,0001,0006,0002,0001,0006
-001,-001,0003,0001,0001,0007,0002,0001,0006
-001,0000,0004,0001,0001,0007,0000,0000,0005
-001,0000,0004,0001,0001,0006,-001,0001,0002
0000,0000,0003,0001,0001,0005,0000,0001,0003
0000,0000,0002,0001,0001,0005,0001,0001,0003
0000,0000,0000,0001,0001,0004,0004,0001,0004
0000,0000,-001,0001,0000,0004,0004,0000,0004
-001,-001,-001,0001,0000,0003,0002,0000,0002
0000,0001,0000,0001,0000,0003,0002,0000,0002
0000,0001,0000,0001,0000,0001,0000,0000,0002
0000,0001,0001,0002,0000,0001,0001,0000,0001
-002,0001,0001,0001,0000,0003,0001,0000,0001
