delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0001,0001,0001,0001,-001,0001,0001
0001,0000,0001,0001,0001,0002,-001,0001,0001
0000,0001,-002,0002,0001,0002,-001,0001,0001
0000,0001,-002,0002,0001,0002,-001,0001,0000
-001,0002,-001,0002,0001,0001,0002,0001,0000
0000,0002,-001,0002,0001,0002,0002,0001,0000
0002,0002,-001,0001,0001,0001,0001,0001,0001
0002,0001,0000,0002,0001,0001,-002,0000,0001
0002,0001,0001,0001,0001,0001,-002,0000,0001
0002,0002,0001,0003,0001,0002,0003,0001,0001
0003,0002,0001,0003,0003,0003,0003,0001,0001
0005,0002,0001,0005,0004,0003,0006,0003,0002
0007,0004,0001,0009,0004,0003,0006,0003,0002
0009,0006,0002,0015,0006,0003,0008,0003,0000
0017,0008,0002,0021,0007,0002,0008,0004,0000
0017,0011,0003,0021,0013,0002,0008,0007,0000
0007,0019,0003,0013,0021,0004,0005,0011,0002
0003,0019,0006,0004,0025,0005,0003,0011,0002
0000,0017,0006,0002,0025,0009,0001,0011,0007
0000,0017,0006,0002,0015,0009,0001,0011,0007
0001,0007,0009,0002,0007,0014,0001,0008,0007
0001,0005,0009,0002,0002,0014,0000,0004,0009
0000,0004,0007,0000,0000,0011,-001,0002,0009
-002,0000,0004,0003,0000,0005,-001,0002,0003
-001,0000,0002,0002,0000,0002,0000,0002,0002
-002,0002,0002,0002,0001,0002,0000,0000,0002
-001,0003,0002,0002,0001,0001,0001,0000,0002
-001,0003,0001,0002,0001,0001,0001,0002,0003
-001,0001,0000,0002,0001,0001,0001,0002,0003
0001,0001,0000,0002,0000,0002,0001,0001,0003
0001,0002,0000,0002,0000,0002,0000,0001,0003
-001,0002,0001,0001,0001,0002,0000,0002,0001
-001,0002,0001,0001,0001,0001,0003,0002,0001
-002,0002,0001,-001,0000,0001,0003,0001,0001
0000,0002,0000,0001,0000,0002,0001,0001,0001
0000,0002,0000,0000,0001,0002,0000,0001,0001
0000,0002,0000,0000,0001,0001,0000,-002,0001
-001,0001,0000,0000,0001,0000,0000,-002,0001
-001,0001,0000,0000,0001,0000,-002,-002,0001
-001,0001,0001,0003,0001,0004,-002,-002,0001
-001,0002,0001,0003,0001,0004,0000,0001,0002
-002,0002,0000,0002,0000,0001,0000,0001,0002
-002,0002,0000,0000,0000,0001,0000,0002,0002
-002,0002,0000,0001,0000,0002,-001,0002,0001
-001,0002,0000,0000,0000,0003,-001,0001,0000
-001,0002,-001,0000,0000,0002,-001,0000,0000
-001,0002,-001,0000,0001,0003,-001,0000,0000
0000,0002,-001,0001,0001,0002,-001,0000,-001
0001,0002,0001,0001,0001,0004,0001,0000,-001
0001,0001,0002,0001,0001,0002,0001,0001,-003
0001,0001,0002,0000,0001,0004,0001,0001,0002
0000,0002,0002,0001,0001,0002,0000,0001,0000
0000,0002,0002,0001,0001,0002,0000,0001,0000
0000,0003,-001,0001,0000,0001,0000,0001,0000
0000,0002,0000,0001,0000,0002,0000,0001,0003
