delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0001,-001,0001,0001,-001,-001,-001
-001,0000,0001,-001,0002,0001,-001,-001,-001
-001,0000,-002,0000,0001,0001,-001,-001,0001
-001,0002,0000,0000,0002,0001,-001,-001,0001
0000,0001,0000,0000,0002,0001,-001,-001,0000
0000,0002,0000,0000,0002,0001,-001,-001,0000
0000,0001,0000,0001,0002,0002,0000,0001,0000
0002,0002,0000,0003,0003,0002,0001,0001,0001
0004,0002,0000,0003,0003,0002,0001,0001,0001
0005,0003,0001,0005,0004,0004,0005,0001,0002
0007,0004,0002,0011,0007,0005,0009,0004,0002
0009,0004,0001,0014,0007,0004,0010,0005,0000
0010,0005,0003,0014,0008,0002,0010,0006,0000
0010,0006,0004,0013,0010,0002,0002,0006,-001
0003,0019,0005,0001,0023,0005,0001,0013,0000
0000,0019,0005,0001,0023,0005,0001,0013,0001
0000,0008,0007,0001,0009,0005,0001,0006,0005
0002,0004,0007,-002,0005,0008,0000,0004,0006
0002,0002,0006,-002,0002,0008,-002,0000,0008
0000,0000,0001,-001,0001,0005,-002,0000,0007
-001,0000,0000,0000,0001,0004,-002,0000,0007
-001,0001,0000,0000,0001,0004,-002,0000,0003
-001,0002,0001,0000,0001,0004,-002,0002,0003
-002,0001,0001,0000,0001,0004,-002,0002,0003
-002,0001,0000,0001,0001,0002,-002,0001,0000
-002,0001,0000,0001,0002,0002,-002,0001,0000
0000,0000,0000,0001,0002,0000,-001,0001,0000
0000,0000,0000,0000,0001,0001,-001,0001,0000
0000,0001,0000,0000,0001,0000,-001,0001,0002
0000,0001,0001,0000,0003,0000,-001,0001,0002
0000,0001,0001,0001,0003,-001,-001,0001,0001
0000,0000,0000,0001,0003,-001,-001,0001,0001
0000,0000,0000,-001,0002,0000,-001,0002,0000
0000,0000,0003,-001,0002,0002,-002,0001,0001
-001,0000,0003,-001,0002,0002,-002,0001,0001
-001,0001,0002,-001,0002,0002,-002,0001,0001
-001,0001,0000,0000,0002,0004,-002,0001,0001
-001,0001,0002,0000,0002,0003,-001,0001,0001
0000,0002,0001,-001,0001,0003,-001,0001,-001
0000,0002,0002,-001,0001,0001,0000,0000,0001
0000,0002,0001,0000,0001,0001,0000,0000,0002
-001,0001,0001,0000,0002,0001,0000,0000,0002
0000,0001,0000,0000,0002,0002,0000,0000,0002
-002,0001,0000,-001,0002,0001,-001,0000,0002
-001,0000,0001,0000,0002,0001,-001,0001,0002
-001,0000,0001,0000,0002,0001,-001,0000,0002
-001,0000,0001,0000,0002,0003,-001,-001,0002
-001,0000,0000,0000,0003,0003,-001,-001,0001
-001,0001,0001,0001,0004,0002,-002,0000,0000
-001,0001,0000,0001,0004,0002,-002,0000,0000
-001,0001,0002,0001,0002,0000,-002,0000,0002
-001,0001,0002,0000,0001,0001,-001,0000,0003
-001,0000,0002,0000,0002,0001,-002,0000,0003
-001,0001,0000,0000,0000,0001,-001,0000,0002
-002,0001,0000,0000,0002,0000,-001,0000,0000
