delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,-001,0000,0000,-002,0001,0000,0000
0000,-001,0000,0001,0000,0000,0001,0001,-001
0000,-002,0002,0001,0000,0000,0001,0001,-001
0001,-002,0002,0001,0000,0001,0002,0002,0004
0004,-001,0000,0001,0002,0002,0004,0002,0004
0004,0000,-001,0003,0002,0002,0005,0003,0003
0005,0000,-001,0004,0002,0002,0007,0003,0002
0006,-001,0000,0007,0003,0001,0007,0003,0002
0009,-001,0002,0009,0005,0002,0008,0003,0002
0009,0002,0001,0012,0005,0002,0010,0004,0004
0011,0004,0001,0012,0007,0002,0010,0005,0004
0011,0006,0001,0012,0010,0002,0008,0007,0001
0010,0010,0001,0011,0015,0001,0007,0010,0001
0006,0013,0001,0008,0018,0002,0003,0011,0004
0004,0014,0003,0003,0022,0005,0002,0013,0005
0003,0014,0009,0002,0022,0007,0001,0013,0009
0001,0008,0013,0000,0012,0017,0000,0008,0014
0001,0003,0018,0000,0005,0021,0000,0004,0020
0001,0001,0018,-001,0001,0021,0000,0002,0020
0001,-001,0004,-001,0000,0018,0001,0001,0016
0000,-001,0001,-001,0000,0007,0001,0001,0008
0000,-002,-001,-001,0000,0001,0001,0000,0004
0000,-002,-002,0000,0000,0001,0001,0000,0002
0001,-001,-002,-001,0000,0000,0001,0000,0002
0001,-001,0001,0000,0001,0001,0001,0000,0002
0001,0000,0001,-001,0001,0000,0002,-001,0002
0000,-001,-001,-001,0001,0001,0002,-001,0002
0000,-001,-001,-002,0001,0000,0002,0000,0002
0000,-002,-001,-001,0001,-001,0001,0000,0001
0000,-002,-001,0000,0001,-001,0002,0001,0003
-001,-002,0000,0001,0001,0001,0001,0001,0003
-001,-002,0001,0000,0001,0001,0002,0002,0003
0001,-002,0001,0001,0001,0002,0001,0002,0003
0001,-001,0001,-001,0001,0002,0001,0001,0003
0001,-001,0002,-001,0001,0003,0001,0001,0005
0001,0000,0002,-001,0001,0003,0000,0001,0005
0001,-001,0002,-001,0001,0002,0000,0003,0005
0001,-001,0001,0000,0001,0001,0000,0003,0006
0001,-002,0000,0000,0001,0001,0000,0003,0006
0001,-001,0000,0000,0001,0001,0000,0002,0003
0001,-002,-001,0001,0001,0001,0001,0002,0003
0001,-001,-001,-001,0001,0000,0001,0001,0002
0001,-001,-001,0001,0000,-001,-001,0001,0002
0001,-001,-001,0000,0000,-001,-001,0001,0001
0001,-001,-001,0000,0000,-001,0000,0001,0001
-001,-001,-001,0000,0000,0000,0000,0001,0001
-001,-001,-001,0000,-001,0000,-001,0001,0001
0000,-002,-001,0000,0000,0000,-001,0000,-003
0001,-001,-001,0000,-001,0000,0000,0000,-001
0000,-001,-001,0000,0001,0000,0001,0000,-001
0001,-001,-001,0000,0000,0001,0001,0001,-001
0001,-001,0000,0001,0000,0000,0001,0001,0000
0001,-003,0000,0001,-001,-002,-001,0001,-001
0001,-003,0000,0001,-001,-002,-001,0001,-001
0001,-001,0000,0000,0000,-001,-001,0000,-001
