delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,0001,-001,0000,0000,0001,0001,-001
0001,-001,0001,-001,0001,0000,0001,0000,0000
0001,-001,0002,0000,0001,-001,0001,0000,0001
0000,-001,0001,0000,0001,-001,0002,0001,0001
0001,-001,0001,0000,0000,-001,0002,0001,0000
0001,-001,0000,0000,0000,0001,0002,0002,0000
0001,0000,0000,0000,0000,-001,0001,0001,0002
0001,-001,0001,0001,0000,-001,0001,0001,0002
0002,-001,0003,0001,0002,-001,0001,0001,0003
0002,-001,0003,0002,0002,0000,0002,0001,0003
0003,0001,0003,0003,0002,0002,0003,0004,0003
0006,0002,0003,0005,0003,0004,0007,0004,0003
0009,0002,0003,0011,0003,0005,0010,0004,0004
0011,0004,0004,0018,0008,0005,0013,0005,0005
0014,0004,0003,0023,0009,0000,0013,0006,0005
0014,0006,0003,0023,0009,0000,0013,0008,0005
0012,0010,0003,0011,0021,-001,0009,0013,0004
0003,0025,0005,0004,0037,0003,0007,0016,0004
0001,0025,0005,0002,0037,0003,0007,0016,0004
0001,0023,0005,0002,0027,0003,0007,0016,0004
0001,0023,0005,0002,0021,0003,0007,0016,0004
0001,0023,0005,0002,0017,0003,0007,0016,0004
0000,0009,0009,0000,0013,0011,0004,0009,0010
0000,0003,0016,0000,0004,0019,0003,0005,0010
0003,0003,0016,0000,0003,0019,0001,0005,0011
0003,0002,0008,0000,0003,0015,0001,0003,0011
0000,0001,0004,0000,0002,0005,0001,0003,0009
0000,0000,0002,0000,0002,0004,0002,0003,0005
0003,0001,0002,0000,0002,0001,0002,0002,0005
0003,0000,0002,0000,0002,0001,0002,0001,0004
0002,0000,0001,0000,0002,0000,0001,0002,0003
0000,0000,0001,-001,0000,0002,0001,0001,0003
0000,-001,0002,-001,0002,0000,0001,0002,0001
0001,-001,0003,0000,0002,0001,0001,0002,0001
0002,-001,0003,0000,0002,0000,0001,0002,0000
0001,-001,0001,0000,0001,-001,0001,0001,0002
0000,-001,-001,0000,0001,-001,0002,0001,0002
0000,-001,-001,0000,0001,0001,0002,0001,0003
0000,-001,0000,0000,0002,0001,0001,0001,0003
0001,0000,0001,-001,0001,0000,0001,0001,0000
0001,0000,0000,-001,0001,0000,0001,0001,0000
0001,-001,0002,-001,0001,0000,0001,0001,0001
0001,-001,0002,-001,0001,0000,0001,0002,0003
0001,-001,0003,-001,0002,0000,0001,0002,0003
0001,0000,0003,0000,0002,-001,0001,0001,0001
0001,0000,0003,0000,0002,-001,0001,0001,0001
0001,0000,0002,0000,0001,0000,0001,0001,0001
0002,0000,0001,0000,0001,0002,0001,0001,0001
0001,0001,0001,0002,0000,0000,0000,0001,0001
0001,0001,0001,0001,0000,0000,0000,0001,0001
0001,0001,0001,0001,0000,0000,0001,0001,0000
0000,0000,0001,0001,0000,0000,0001,0001,0000
0000,-001,0001,0000,0000,-001,0001,0001,0001
0000,-001,0001,0000,0000,0000,0003,0000,0001
0002,-001,0001,0000,0000,0000,0001,0000,0004
