delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0001,0001,0000,0000,0001,0001,0001
0001,0000,0001,0001,0000,0001,0001,0001,0001
-001,0000,0000,0000,0001,0001,0002,0000,0001
-002,0000,0000,0000,0001,0001,0002,0000,0001
-002,0002,0000,0000,0000,0000,0000,-001,0001
0000,0002,0001,0001,0000,0000,0000,0002,0001
0000,0001,0001,0001,-001,0000,-001,0001,0000
0000,0001,-001,0001,0001,0000,0000,0002,0002
0000,0001,-001,0004,0001,0002,0000,0002,0002
0000,0003,-001,0004,0001,0002,0002,0002,0002
0004,0004,0001,0004,0002,0002,0003,0002,0002
0004,0004,0001,0006,0003,0005,0004,0002,0002
0006,0005,0001,0012,0004,0005,0007,0002,0003
0009,0006,0002,0018,0005,0005,0010,0002,0003
0018,0006,0002,0024,0005,0005,0012,0005,0003
0018,0008,0002,0024,0010,0005,0013,0005,0001
0014,0015,0003,0018,0022,0004,0012,0011,0001
0010,0021,0003,0012,0031,0004,0006,0016,0001
0004,0021,0005,0007,0031,0009,0004,0020,0006
0004,0021,0005,0007,0029,0009,0004,0020,0006
0004,0021,0005,0007,0028,0009,0004,0020,0006
0004,0021,0005,0007,0025,0009,0004,0020,0006
0004,0021,0005,0007,0024,0009,0004,0020,0006
0003,0013,0012,0000,0012,0016,0000,0008,0013
0002,0007,0012,0000,0002,0016,0000,0005,0013
0002,0003,0009,0001,0002,0015,0002,0004,0011
0001,0003,0004,0001,0002,0008,0002,0002,0011
0000,0003,0004,0001,0001,0007,0001,0002,0004
0000,0003,0002,0001,0000,0006,0001,0001,0003
0000,0003,0002,0002,0000,0005,0002,0001,0002
0001,0003,0001,0002,0000,0005,0002,0001,0001
0001,0001,0001,0001,0000,0004,0001,0003,0001
-003,-001,0001,0000,0000,0002,0000,0001,0001
-003,0001,0000,-001,0000,0002,0000,0001,0002
-001,0001,0001,0000,0001,0001,0000,0001,0002
0000,0001,0001,0000,0000,0001,-001,0001,0002
0000,0003,0001,0001,0000,0001,-001,0001,0002
0000,0003,0001,0001,0000,0001,-001,0000,0002
0000,0003,0000,0001,0000,0002,-001,0001,0001
0000,0004,0000,0001,0000,0002,-001,0000,0000
0000,0001,0001,0002,0000,0002,-001,0001,0001
0000,0001,0001,0002,0002,0004,0001,0000,0001
0000,0001,0001,0001,0000,0002,-001,0003,0001
0000,0001,0001,0000,0000,0002,0001,0003,0002
0000,0001,0001,0000,0000,0001,0000,0003,0001
0000,0002,0000,0000,0000,0001,0000,0002,0001
0001,0002,-001,0000,0000,0001,0000,0001,0000
0001,0002,-001,0000,0000,0001,0002,0001,0000
0001,0002,0000,0000,0000,0001,0002,0002,0002
-001,0003,0001,0000,0001,0002,0001,0003,0002
-001,0002,0001,0001,0001,0002,0001,0002,0001
-001,0002,0001,0001,0000,0002,-001,0001,0001
0000,0002,0002,0001,0000,0002,-001,0001,0001
-002,0001,0002,0000,0000,0001,0001,0001,0001
0000,0001,0001,0001,0000,0001,0001,0001,0001
