delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,-001,0000,0001,0001,0002,0001,0002,0001
0000,0001,-002,0001,0000,0002,-001,0001,0001
0000,0001,-001,0001,0001,-002,-001,0002,0001
0000,0002,-001,0001,0000,0002,-001,0001,0000
-001,0001,0002,0001,0001,0001,0001,0001,0000
0000,0002,0002,0001,0000,0002,0001,0001,0000
0000,0002,0002,0001,0001,0003,0000,0001,0001
0000,0002,0000,0002,0001,0003,0000,0001,0001
0001,0002,0001,0003,0002,0002,0002,0002,0001
0002,0003,0001,0003,0002,0002,0002,0002,0000
0003,0003,0001,0004,0003,0003,0004,0002,0001
0003,0003,0001,0005,0003,0005,0004,0002,0000
0008,0003,0002,0010,0005,0005,0009,0002,0002
0011,0003,0002,0015,0005,0006,0010,0003,0002
0015,0005,0002,0022,0007,0006,0012,0003,0002
0018,0007,0002,0025,0008,0006,0012,0005,0003
0023,0009,-001,0027,0011,0005,0010,0009,0005
0023,0009,-001,0027,0011,0005,0010,0009,0005
0023,0009,-001,0025,0011,0005,0010,0009,0005
0023,0009,-001,0021,0011,0005,0010,0009,0005
0015,0014,0000,0014,0019,0004,0005,0011,0001
0007,0021,0002,0007,0025,0004,0005,0014,0001
0001,0030,0002,0004,0033,0006,0003,0014,0006
0001,0030,0002,0004,0033,0006,0003,0014,0006
0001,0019,0002,0004,0026,0006,0003,0014,0006
0001,0019,0002,0004,0023,0006,0003,0014,0006
0001,0019,0002,0004,0014,0006,0003,0014,0006
0001,0006,0011,0002,0004,0012,0002,0008,0010
0000,0003,0011,0002,0002,0012,0000,0004,0010
0000,0002,0007,0002,0002,0008,0000,0002,0008
0000,0002,0004,0002,0001,0004,0000,0002,0002
-001,0001,0002,0002,0002,0003,0001,0001,0002
-001,0001,0000,0002,0002,0001,-001,0001,0001
-001,0002,0001,-001,0002,-002,0000,0001,0001
0000,0002,0000,0000,0001,-002,-001,0001,0000
0000,0002,0000,0000,0000,0003,0000,0000,-001
-001,0002,-001,0001,0000,0003,0000,0000,-001
-002,0001,-001,0001,0000,0002,0000,0001,-001
-001,0002,0000,0001,0000,0002,-001,0001,0003
-001,0001,0000,0001,0000,0001,-001,0001,0003
-001,0001,0000,0002,0000,0001,0001,0001,0002
-001,0001,0002,0002,0001,0001,0001,0000,0002
-001,0002,0002,0001,0001,0002,0001,0000,0002
0000,0004,0001,0001,0001,0002,0000,0000,0002
0000,0004,0000,0001,0001,0003,0001,0001,0002
0000,0003,0000,0000,0001,0003,0001,0001,0002
0000,0001,0000,0000,0001,0002,0001,0001,0000
0000,0002,-001,0000,-001,0002,-002,0000,0000
0000,0002,0000,0000,-001,0002,-002,0000,0001
0001,0002,-001,0000,0000,0001,-002,0000,0001
0000,0002,-001,0000,0000,0000,0001,0001,0000
0000,0001,-001,0000,0000,0000,0001,0001,0000
0000,0001,-002,0000,0000,0001,0001,0001,0000
-001,0001,0000,0000,-001,0002,-001,0003,0001
-002,0002,0001,0000,-001,0002,-001,0001,0001
