delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0000,0003,0001,0003,0004,0001,0001
0002,0000,0000,0002,0001,0003,0004,0001,0001
0003,0001,0001,0005,0002,0002,0004,0003,0001
0004,0001,0001,0006,0004,0002,0005,0002,0001
0006,0001,0001,0007,0004,0002,0008,0002,0001
0009,0003,0002,0010,0005,0002,0009,0002,0002
0009,0003,0002,0011,0006,0003,0009,0004,0002
0009,0003,0002,0013,0008,0004,0009,0008,0002
0008,0005,0002,0013,0009,0004,0008,0008,0000
0006,0008,0002,0010,0011,0003,0006,0009,0005
0006,0012,0003,0006,0016,0003,0006,0013,0006
0004,0014,0006,0005,0018,0008,0004,0013,0008
0002,0014,0007,0002,0018,0011,0001,0007,0009
0002,0007,0010,0001,0010,0016,0001,0006,0015
0001,0004,0020,0001,0004,0031,0000,0001,0019
-002,0000,0032,0001,0002,0036,-001,0000,0019
-002,0000,0032,0001,0002,0036,-001,0000,0019
-002,0000,0018,0001,0002,0028,-001,0000,0019
-002,0000,0012,0001,0002,0021,-001,0000,0019
-002,0000,0012,0001,0002,0015,-001,0000,0019
0000,-001,0005,0001,0001,0006,0000,0000,0005
0000,-001,0001,0000,0000,0006,0001,0000,0004
0001,0000,0001,0000,0000,0004,0001,0000,0004
0001,0000,0001,0000,0000,0001,0000,0000,0003
-001,0000,0001,0001,0000,0001,0000,0001,0003
-001,-001,0000,0001,0000,0001,0001,0001,0002
0000,-001,0000,0001,0000,0000,0002,0001,0002
0000,-001,0000,0001,0000,-001,0002,-001,0001
0000,0001,0000,0000,0000,-001,0002,-001,0001
0000,0001,0000,0000,0000,0000,0001,-001,0001
0000,0000,-001,0000,0000,0000,0000,0001,0002
0000,0000,0000,0000,0000,0000,0000,0000,0002
0000,0000,0000,0000,0000,0001,0000,0001,0002
0001,0000,0000,0000,0000,0001,0000,0001,0002
0001,0002,0001,0000,0001,-003,0000,0001,0001
0001,0002,0001,0000,0001,-003,0000,0000,0001
0000,0002,0001,0001,0000,0000,0000,0000,0001
0000,0001,-001,0000,0000,0000,0000,0000,0001
0000,0001,0001,0001,0000,0001,0001,0001,0001
0000,0001,0001,0001,0001,0001,-001,0001,0001
-001,0001,0001,0001,0001,0003,0001,0001,0003
0000,0000,0002,0001,0001,-001,0001,0001,0003
0001,0000,0000,0000,0000,-001,0002,0001,0002
0002,0000,0001,0000,0000,-001,0002,0001,0002
0001,0000,0001,0000,0000,0001,0002,0001,0000
0001,0000,0001,0001,0000,0001,0000,0001,0001
-001,0000,0002,0000,0001,0001,0000,0000,0001
0000,0000,0002,0000,0001,0001,0000,-001,0001
0000,0000,0002,0000,0001,0002,0000,-001,0001
0000,0001,0002,-001,0003,0002,0000,0001,0001
0000,0001,0002,0000,0003,0000,0001,0001,0001
0000,0002,0002,0000,0001,-001,0000,0001,0003
0000,0001,0001,0001,0001,0000,0000,0000,0001
-001,0001,0001,0001,0000,0001,0000,0000,0001
-001,0001,0000,-001,0000,0001,0001,0000,0001
