delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0000,0001,0001,0000,0002,0003,0001
0000,0001,0000,0003,0002,-001,0001,0002,0002
0001,0001,0000,0003,0002,0000,0001,0002,0003
0002,0001,0000,0003,0003,0003,0001,0002,0003
0002,0001,0000,0003,0003,0004,0001,0002,0003
0003,0001,0000,0003,0004,0004,0006,0002,0003
0004,0002,0002,0004,0004,0004,0006,0004,0003
0004,0003,0002,0005,0005,0002,0007,0004,0003
0006,0002,0002,0009,0005,0002,0007,0004,0003
0006,0002,0001,0012,0005,0001,0011,0005,0003
0007,0002,0001,0013,0005,0001,0011,0005,0002
0009,0006,0001,0013,0007,0000,0010,0007,0002
0009,0006,0001,0011,0010,0000,0006,0008,0002
0006,0008,0002,0008,0017,0001,0005,0015,0002
0004,0015,0001,0004,0025,0001,0003,0017,0002
0001,0019,0001,0003,0025,0007,0001,0017,0007
0001,0019,0001,0003,0022,0007,0001,0017,0007
0001,0012,0005,0003,0013,0013,0000,0012,0013
0001,0006,0017,0002,0006,0030,0000,0005,0023
0000,0001,0019,0002,0003,0031,-001,0003,0034
0000,0001,0019,0002,0003,0031,-001,0003,0034
0000,0001,0019,0002,0003,0023,-001,0003,0031
0000,0001,0019,0002,0003,0022,-001,0003,0027
0000,0001,0019,0002,0003,0022,-001,0003,0025
0000,0001,0019,0002,0003,0022,-001,0003,0021
0000,0001,0004,0000,0002,0009,-002,0003,0013
0000,0002,0003,0000,0001,0006,-002,0001,0006
0000,0002,0003,0000,0001,0005,-002,0002,0005
-001,0001,0001,0000,0000,0002,-002,0001,0003
0001,0000,0000,0001,0000,0001,-002,0002,0002
-001,0000,0000,0001,0000,0001,0001,0001,0002
0001,0000,0000,0002,0000,0001,0000,-001,0002
-001,0000,0000,0002,0000,0000,0000,-001,0003
-001,0000,0000,0001,0001,-001,0000,0000,0002
-001,0000,0001,0000,0001,-001,-001,0001,0003
-001,0000,0001,0001,0002,-001,-001,0000,0003
0000,0000,-001,0000,0001,-001,-001,0000,0003
0000,0000,-001,-001,0000,0000,-001,-001,0001
0000,0000,0000,-001,0000,0000,-001,0000,0001
0000,0000,0000,-001,0001,0000,0000,0000,0000
0000,0001,0000,0001,0002,0000,0001,0001,0001
0000,0001,0000,0002,0001,0001,0001,0001,-001
-001,0001,0000,0001,0001,0001,-001,0001,0001
-001,0000,-001,0000,0001,0001,-001,0001,0001
-001,0001,-001,0000,0000,0001,-001,0001,0001
-001,0000,-001,0000,0000,0002,-002,0001,0001
-001,0000,0000,0001,0001,0002,-002,-001,0001
-001,0000,0001,0001,0001,0002,0000,-001,0001
0000,0000,0001,0001,0001,0001,0000,0000,0001
0001,0002,0001,0001,0001,0001,0000,0002,0000
0001,0001,0001,-001,0001,0001,-001,0002,0000
0000,0001,0001,-001,-001,0002,-001,0001,-001
0000,0000,0001,-001,-001,0002,-001,0001,-001
-001,0000,0000,0001,-001,0002,-001,0001,-001
0001,-001,0000,0001,-001,0002,-001,0000,0000
