delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0002,-001,0001,0001,0002,0003,0002,0002
0001,0002,-001,0001,0001,0002,0003,0000,0001
0002,0002,-001,0001,0001,0002,0003,0000,0002
0002,0002,-001,0004,0002,0002,0002,0000,0001
0002,0003,-001,0004,0002,0002,0002,0001,0001
0004,0003,0000,0004,0002,0002,0004,0001,0001
0005,0003,0002,0004,0002,0002,0006,0002,0002
0007,0002,0002,0008,0004,0003,0007,0003,0002
0008,0003,0003,0008,0005,0005,0008,0003,0003
0010,0003,0000,0010,0005,0005,0009,0003,0004
0012,0004,0003,0015,0005,0005,0014,0003,0004
0015,0006,0003,0016,0005,0004,0016,0004,0003
0015,0007,0003,0017,0008,0004,0016,0005,0003
0014,0009,0001,0016,0013,0002,0010,0009,0002
0007,0016,0001,0005,0022,0003,0003,0014,0003
0001,0016,0004,0003,0022,0005,0001,0014,0004
0000,0009,0012,0000,0015,0015,0001,0012,0016
0000,0001,0012,0000,0004,0030,0001,0006,0017
-001,0000,0008,0000,0002,0030,-001,0003,0026
-001,0000,0008,0000,0002,0028,-001,0003,0026
-001,0000,0008,0000,0002,0026,-001,0003,0029
-001,0000,0008,0000,0002,0020,-001,0003,0029
-001,0000,0008,0000,0002,0017,-001,0003,0029
-001,0000,0008,0000,0002,0017,-001,0003,0025
-001,0000,0008,0000,0002,0017,-001,0003,0024
-001,0000,0004,-001,0001,0006,-001,0001,0020
0000,0001,0001,-002,0000,0005,0000,0000,0011
0000,0001,0001,-002,0000,0004,0001,0000,0007
0000,0001,0001,-002,0000,0004,0001,0000,0006
0000,0000,-001,-001,-001,0004,0000,-001,0004
-002,0000,-001,-001,-001,0000,-001,0000,0004
-002,0000,0000,0000,-001,-001,-002,-001,0004
-002,0000,0000,0000,-001,0000,-001,0001,0004
-001,0000,0000,-001,0000,0002,0000,0000,0003
0000,-001,-001,-002,-001,0002,0000,0000,0002
0000,0000,-001,-002,-001,0001,-001,-001,0002
0000,-001,-001,-002,-001,0001,-001,-001,0001
0000,0000,-001,-001,0000,-002,-001,-001,0001
0000,-001,-001,-001,0000,0000,-001,0000,0001
0000,0000,-001,-001,-001,-002,0000,0000,0001
0000,0000,-001,-001,-001,0000,-001,-001,-001
0000,0000,-001,-001,-001,-001,-001,-001,-001
0000,0000,-001,-001,0000,-001,-001,0000,0000
0000,-001,-001,0000,0001,-001,-001,0000,0001
0001,0000,-001,-001,0000,0002,0000,0001,0001
0001,0001,-001,-002,-001,0002,0000,0000,0000
0000,0001,-002,-002,-001,0001,0000,0000,0000
0000,0000,-001,-002,-001,-001,-001,-002,0000
0000,0000,-001,-002,-001,-001,-001,-002,0000
-001,-001,-001,-001,-001,0000,0000,0000,0001
-001,-001,-001,-002,0000,0000,0000,0000,0000
-001,-001,-001,-002,0000,0001,-001,-001,0001
0001,-001,-001,-002,0000,0001,-001,-001,0001
0001,-001,-001,-002,0000,0001,-001,-001,0001
-001,0000,-001,-001,0000,-001,-001,0000,0000
