delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0004,0003,0001,0002,0001,0003,0003,0001,0000
0002,0001,0000,0002,0001,0001,0003,0000,0000
0002,0001,0000,0001,0001,0003,0003,0000,0000
0002,0001,0000,0001,0001,0002,0002,0000,0000
0004,0001,0000,0001,0001,0004,0002,0000,0002
0004,0002,0000,0003,0001,0002,0002,-001,0002
0006,0002,0000,0003,0001,0005,0002,-001,0002
0006,0002,0000,0004,0002,0004,0003,0001,0004
0006,0002,0000,0005,0002,0004,0006,0001,0004
0008,0002,0001,0005,0003,0004,0008,0001,0004
0010,0003,0001,0005,0005,0007,0008,0003,0004
0011,0004,0002,0009,0005,0007,0009,0003,0005
0012,0004,0003,0010,0006,0007,0012,0005,0005
0013,0004,0004,0017,0008,0007,0019,0005,0005
0015,0004,0004,0025,0008,0006,0022,0005,0002
0019,0006,0001,0029,0010,0003,0024,0005,0002
0019,0006,0001,0029,0010,0003,0024,0005,0002
0019,0006,0001,0029,0010,0003,0024,0005,0002
0019,0006,0001,0030,0010,0003,0024,0005,0002
0019,0006,0001,0030,0010,0003,0024,0005,0002
0019,0006,0001,0031,0010,0003,0024,0005,0002
0021,0010,0000,0031,0016,0003,0021,0010,0001
0021,0015,0000,0023,0025,0003,0011,0015,0001
0010,0029,0004,0008,0036,0003,0004,0020,0001
0010,0029,0004,0008,0036,0003,0004,0020,0001
0010,0034,0004,0003,0040,0003,0004,0020,0001
0010,0034,0004,0003,0041,0003,0004,0020,0001
0010,0032,0004,0003,0045,0003,0004,0020,0001
0010,0029,0004,0003,0045,0003,0004,0020,0001
0010,0023,0004,0000,0045,0003,0004,0020,0001
0001,0019,0011,0000,0028,0015,0003,0016,0011
0001,0007,0017,-001,0011,0021,0000,0007,0017
0001,0005,0017,-001,0011,0021,0000,0007,0017
0001,0005,0017,-001,0007,0021,0000,0007,0017
0001,0005,0017,-001,0005,0021,0000,0007,0017
0001,0003,0017,-001,0004,0021,0000,0007,0017
0001,0002,0017,-001,0004,0021,0000,0007,0017
0001,0002,0017,-001,0004,0021,0000,0007,0017
0002,0002,0015,-001,0002,0021,0000,0002,0017
0002,0002,0006,0001,0002,0016,0001,0002,0016
0002,0000,0005,0002,0002,0007,0001,0001,0009
0002,0002,0003,0001,0001,0005,0001,-001,0008
0001,0002,0003,0002,0001,0002,0000,-001,0008
0002,0002,0003,-001,0001,0002,0000,0000,0004
0002,0002,-001,0001,0001,0002,0000,0001,0004
0002,0001,-001,0000,0001,0002,0001,0002,0004
0001,0002,0001,0001,0000,0002,0001,0002,0004
0001,0002,0002,0000,0000,0002,0001,0000,0002
0003,0002,0002,0000,0001,0001,0002,0000,0002
0003,0000,0000,0000,0001,0001,0002,0000,0002
0003,0000,0000,0000,0000,0001,0002,0000,0005
0000,0000,0001,0000,0000,0001,0003,0000,0003
0001,0000,0001,0001,0000,0000,0003,0000,0004
0001,0001,-001,0001,0000,0002,0004,-001,0003
0002,0001,-001,0001,0000,0000,0002,-001,0002
