delta0,delta1,delta2,delta3,delta4
0044,0050,0040,0043,0043
0044,0050,0040,0043,0043
0046,0050,0042,0043,0043
0076,0078,0048,0054,0051
0087,0094,0048,0054,0051
0091,0095,0053,0055,0054
0091,0095,0051,0054,0052
0085,0091,0051,0054,0052
0047,0048,0034,0039,0039
0035,0038,0034,0036,0028
0016,0018,0027,0026,0020
0008,0009,0016,0010,0013
0002,0006,0005,0006,0004
0002,0006,0005,0006,0004
0002,0002,0005,0003,0004
0001,0002,-001,-003,0001
0001,0002,-001,-003,0001
0001,0003,-001,-003,0001
0001,0003,-004,-004,-002
0001,0003,-004,-004,-002
-001,0003,-004,-004,-002
-001,0000,0002,-002,0000
-001,0000,0002,-002,0000
-001,0000,0002,-002,0000
-003,-001,-001,-003,0001
-003,-001,-001,-003,0001
-003,-001,-001,-003,0001
0001,0001,-002,-003,-003
0001,0001,-002,-003,-003
0001,0001,-002,-003,-003
