delta0,delta1,delta2,delta3,delta4
0032,0029,0036,0031,0034
0036,0042,0036,0040,0034
0060,0059,0044,0047,0047
0060,0059,0044,0047,0047
0065,0068,0044,0047,0047
0075,0074,0047,0052,0051
0075,0074,0047,0052,0051
0073,0074,0047,0052,0051
0063,0066,0049,0055,0047
0063,0066,0049,0055,0047
0028,0032,0035,0034,0032
0016,0018,0026,0024,0019
0016,0018,0026,0024,0019
0006,0006,0013,0008,0012
-002,0001,0010,0006,0006
-002,0001,0010,0006,0006
-002,0001,0008,0002,0006
-001,0001,0000,-003,0002
-001,0001,0000,-003,0002
-001,0001,0000,-003,0002
0000,0002,0004,-001,0002
0000,0002,0004,-001,0002
0000,0002,0002,-001,0002
0002,0003,0001,-001,-001
0002,0003,0001,-001,-001
0002,0002,0001,-001,-001
-003,0001,0004,0003,0000
-003,0001,0004,0003,0000
-003,0000,0002,0003,0000
0001,0000,0000,-005,-002
