delta0,delta1,delta2,delta3,delta4
0023,0028,0032,0031,0032
0023,0028,0032,0031,0032
0035,0043,0035,0041,0035
0035,0043,0035,0041,0035
0035,0044,0035,0041,0035
0037,0041,0037,0041,0038
0037,0041,0037,0041,0038
0037,0041,0037,0042,0038
0042,0051,0034,0041,0034
0042,0051,0034,0041,0034
0042,0051,0034,0041,0034
0037,0042,0034,0037,0034
0037,0042,0034,0037,0034
0020,0026,0030,0027,0032
0014,0016,0022,0017,0019
0014,0013,0016,0016,0015
0003,0012,0009,0008,0010
-002,-001,0000,0005,0000
-003,-001,0000,0005,0000
-003,-001,0000,0005,0000
-003,0000,-004,-001,-003
-003,0000,-004,-001,-003
-003,0000,-004,-001,-003
-005,-001,0000,0002,0000
-005,-001,0000,0002,0000
-005,-001,0000,0002,0000
-002,0002,0002,0001,-002
-002,0002,0002,0001,-002
-002,0002,0002,0001,-002
-003,-001,0003,-002,0000
