delta0,delta1,delta2,delta3,delta4
0025,0021,0032,0033,0031
0025,0027,0034,0034,0034
0044,0040,0035,0040,0040
0044,0040,0035,0040,0040
0047,0049,0035,0042,0040
0064,0066,0044,0049,0052
0064,0066,0044,0049,0052
0070,0072,0045,0051,0052
0070,0072,0044,0052,0049
0070,0072,0044,0052,0049
0051,0046,0039,0045,0041
0049,0045,0030,0036,0032
0033,0033,0030,0036,0032
0017,0016,0027,0025,0022
0007,0012,0012,0013,0009
0007,0012,0011,0013,0009
0007,0005,0007,0011,0006
0004,0004,0000,0001,0000
0004,0004,0000,0001,0000
0004,-004,0000,0001,0000
0004,-004,-004,-001,0000
0004,-004,-004,-001,0000
0002,0001,-004,-001,0000
-002,-003,-001,0000,-001
-002,-003,-001,0000,-001
-002,-003,-001,0000,-001
-004,-001,0001,-002,0000
-004,-001,0001,-002,0000
-004,-001,0002,-002,0000
0003,-001,-004,0000,0000
