delta0,delta1,delta2,delta3,delta4
0027,0029,0032,0034,0034
0027,0033,0034,0034,0034
0043,0039,0042,0039,0040
0052,0039,0042,0039,0040
0055,0056,0042,0044,0040
0076,0077,0048,0052,0051
0076,0077,0048,0052,0051
0070,0065,0048,0052,0051
0066,0059,0039,0041,0037
0046,0047,0039,0041,0037
0022,0022,0031,0026,0022
0016,0014,0018,0018,0016
0015,0014,0018,0018,0016
0008,0007,0008,0007,0006
0001,0005,0006,0003,0003
0001,0005,0006,0003,0003
0001,0005,0002,0002,0003
-001,0001,-001,0000,0001
-001,0001,-001,0000,0001
-001,0001,-001,0000,0001
0002,0001,-001,-003,-003
0002,0001,-001,-003,-003
0002,0002,-001,-003,-003
0003,0002,-003,-002,-001
0003,0002,-003,-002,-001
0003,0002,-003,-002,-001
0002,0002,0002,0000,0001
0002,0002,0002,0000,0001
0002,0003,0002,0000,0001
0002,0003,-001,-002,-002
