delta0,delta1,delta2,delta3,delta4
0030,0033,0036,0035,0037
0037,0033,0036,0039,0037
0055,0049,0047,0046,0044
0055,0049,0047,0046,0044
0055,0054,0047,0047,0044
0055,0050,0044,0044,0040
0055,0050,0044,0044,0040
0049,0040,0041,0042,0040
0029,0030,0035,0033,0036
0029,0030,0035,0033,0036
0013,0017,0022,0022,0021
0006,0010,0015,0014,0007
0006,0010,0015,0014,0007
0006,0006,0008,0011,0007
-001,0001,0003,0000,-001
-001,0001,0003,0000,-001
-001,0001,0003,0000,-001
0001,0004,0004,0002,0001
0001,0004,0004,0002,0001
0001,0002,0005,0002,0003
0000,0002,0003,0002,0002
0000,0002,0003,0002,0002
0000,0003,0003,0002,0002
0002,0000,0002,0001,0001
0002,0000,0002,0001,0001
0002,0000,0002,0001,0001
-001,0000,0003,0001,0003
-001,0000,0003,0001,0003
-001,0000,0003,0000,0002
-001,-001,0001,0000,-002
