delta0,delta1,delta2,delta3,delta4
0028,0034,0037,0032,0033
0028,0035,0037,0032,0033
0035,0042,0041,0039,0037
0035,0042,0043,0039,0037
0042,0049,0043,0041,0037
0053,0059,0043,0047,0047
0060,0065,0043,0047,0047
0065,0076,0043,0047,0047
0068,0084,0055,0064,0058
0079,0096,0056,0064,0058
0082,0101,0056,0064,0058
0082,0102,0055,0060,0049
0082,0101,0055,0060,0049
0082,0099,0055,0060,0049
0082,0082,0055,0060,0049
0063,0073,0053,0057,0049
0058,0070,0047,0051,0049
0034,0038,0035,0034,0031
0027,0036,0032,0030,0026
0023,0024,0031,0029,0026
0005,0002,0004,0007,0003
0005,0002,0004,0007,0003
0005,0002,0004,0007,0003
-002,0002,0003,0003,-002
-002,0002,0003,0003,-002
-002,0002,0003,0003,-002
0002,0000,-002,0003,0000
0002,0000,-002,0003,0000
0002,0000,-002,0003,0000
0000,0001,0003,-002,-006
