delta0,delta1,delta2,delta3,delta4
0038,0036,0040,0037,0036
0041,0048,0042,0045,0041
0070,0074,0048,0054,0048
0070,0074,0048,0054,0048
0039,0042,0040,0043,0037
0035,0035,0026,0029,0023
0021,0022,0023,0029,0023
0013,0013,0022,0023,0022
0004,0010,0014,0014,0010
0004,0010,0014,0014,0010
0004,0005,0006,0011,0010
0002,0004,0006,0006,0006
0002,0004,0006,0006,0006
0002,0003,0004,0006,0004
-001,0003,0004,0006,0002
-001,0003,0004,0006,0002
-001,0003,0008,0001,0002
0001,0001,0005,0001,0002
0001,0001,0005,0001,0002
0000,0001,0002,0003,0002
-001,0000,0002,0002,0002
-001,0000,0002,0002,0002
-001,0000,0001,0002,0002
-001,0003,-001,-001,0000
-001,0003,-001,-001,0000
-001,0002,-001,-001,0000
-001,0002,0000,0000,-001
-001,0002,0000,0000,-001
-001,0001,0000,0000,-001
-002,-003,0002,-001,0000
