delta0,delta1,delta2,delta3,delta4
0030,0033,0036,0033,0034
0030,0033,0037,0033,0034
0060,0063,0049,0050,0049
0060,0063,0049,0050,0049
0060,0067,0047,0051,0050
0070,0074,0046,0051,0049
0073,0082,0046,0051,0049
0077,0085,0046,0051,0049
0104,0117,0058,0069,0064
0104,0117,0058,0069,0064
0082,0087,0058,0069,0064
0069,0082,0058,0069,0064
0068,0077,0048,0051,0048
0048,0054,0042,0043,0042
0038,0036,0032,0035,0032
0029,0035,0032,0035,0032
0018,0013,0028,0019,0022
0009,0012,0011,0012,0011
0009,0012,0011,0012,0011
0007,0005,0011,0005,0004
0001,0000,0006,0005,0003
0001,0000,0006,0005,0003
0001,0000,0006,0003,0001
0003,0001,-003,-002,-002
0003,0001,-003,-002,-002
0003,0004,-003,-002,-002
0003,0004,-002,-001,-001
0003,0004,-002,-001,-001
0002,0006,-002,-001,-001
0000,0002,-002,-002,0001
