delta0,delta1,delta2,delta3,delta4
0026,0031,0033,0035,0033
0034,0036,0033,0039,0035
0041,0041,0040,0044,0041
0041,0046,0040,0044,0041
0046,0050,0045,0044,0044
0097,0106,0059,0072,0066
0173,0204,0077,0097,0093
0173,0253,0077,0097,0093
0266,0337,0077,0097,0093
0327,0457,0077,0097,0093
0363,0457,0077,0097,0093
0383,0570,0122,0152,0152
0418,0606,0122,0152,0152
0418,0606,0122,0156,0144
0418,0606,0119,0142,0132
0418,0606,0095,0114,0113
0134,0141,0060,0053,0044
0072,0064,0053,0051,0037
0072,0064,0044,0038,0033
0026,0024,0035,0030,0023
0018,0017,0035,0030,0023
0018,0017,0035,0030,0023
0016,0009,0022,0015,0010
0005,0005,0016,0009,0006
0005,0005,0016,0009,0006
0005,0004,0015,0009,0006
0003,0004,0010,0004,0000
0003,0004,0010,0004,0000
0003,0002,0010,0004,0000
0003,0002,0002,0002,0001
